id,time,longitude,latitude,magnitude,time_days,x,y,step,logli_t,logli_s,logli_ts,loglam_t,loglam_ts,intlam
12096,1971-02-09 14:01:54.440,-118.3717621707075,34.41638448581999,4.2,404.5846578703704,-164.32132144090517,45.2349396053638,,,,,,,
12097,1971-02-09 14:01:59.080,-118.36918677216588,34.41514153052907,4.1,404.5847115740741,-164.45835016938457,45.47188975685894,,,,,,,
12098,1971-02-09 14:02:03.000,-118.4027332220016,34.408618840926124,4.1,404.5847569444445,-165.1985395797401,42.39765382635726,,,,,,,
12099,1971-02-09 14:02:29.940,-118.36585750689603,34.4199958683457,4.7,404.58506875,-163.91703879237596,45.7746288431841,,,,,,,
12100,1971-02-09 14:02:45.740,-118.3653616513924,34.420037893014495,5.8,404.5852516203704,-163.91213625693436,45.82009307085482,,,,,,,
12101,1971-02-09 14:02:47.280,-118.333,34.333,3.9,404.58526944444446,-173.57478374073713,48.84018620803404,,,,,,,
12102,1971-02-09 14:02:50.140,-118.37021996323264,34.41535361210391,3.7,404.5853025462963,-164.435242414003,45.37698736203424,,,,,,,
12103,1971-02-09 14:02:59.840,-118.36973264800125,34.41505941464186,3.5,404.5854148148149,-164.4677318462613,45.42185577889233,,,,,,,
12104,1971-02-09 14:03:05.080,-118.37308060627883,34.4160172587952,3.5,404.58547546296296,-164.36275728906804,45.11418754363836,,,,,,,
12105,1971-02-09 14:03:11.080,-118.3734971146322,34.41593495256687,3.5,404.5855449074074,-164.37209920358512,45.076022013304495,,,,,,,
12106,1971-02-09 14:03:25.080,-118.36683274391385,34.41563086506269,4.4,404.5857069444445,-164.40285397295057,45.68757971206062,,,,,,,
12107,1971-02-09 14:03:31.940,-118.36714807443995,34.41742101526973,3.7,404.5857863425925,-164.2039447933143,45.657661521984906,,,,,,,
12108,1971-02-09 14:03:43.340,-118.36559790042077,34.416855203575324,4.1,404.5859182870371,-164.2661431465451,45.80018570584469,,,,,,,
12109,1971-02-09 14:04:07.440,-118.37149901274628,34.41324780832681,4.1,404.5861972222222,-164.66998226117795,45.260800453019904,,,,,,,
12110,1971-02-09 14:04:19.340,-118.37366058213644,34.41555998787689,3.7,404.5863349537037,-164.41386770083668,45.06123007809723,,,,,,,
12111,1971-02-09 14:04:35.980,-118.3706780163558,34.41898161678393,4.2,404.5865275462963,-164.03203839857582,45.33297377578522,,,,,,,
12112,1971-02-09 14:04:37.640,-118.3666197416054,34.41967505468794,4.1,404.5865467592593,-163.95306403386502,45.70488242558641,,,,,,,
12113,1971-02-09 14:04:42.340,-118.3650532335823,34.41266023367856,4.2,404.5866011574075,-164.73234821105638,45.85248170808511,,,,,,,
12114,1971-02-09 14:04:44.080,-118.36877435887068,34.41772682641098,4.1,404.5866212962963,-164.17068985767983,45.50830034751871,,,,,,,
12115,1971-02-09 14:04:46.000,-118.39671175853172,34.40970309860605,4.2,404.58664351851854,-165.07537801908262,42.9495489694775,,,,,,,
12116,1971-02-09 14:04:49.140,-118.37019953947716,34.41102176940301,3.5,404.5866798611111,-164.91691002243437,45.38124103733565,,,,,,,
12117,1971-02-09 14:05:25.000,-118.40350928110702,34.41501759644344,3.9,404.5870949074074,-164.4873653318098,42.32317296881154,,,,,,,
12118,1971-02-09 14:05:34.140,-118.37345663030028,34.41287147304119,3.5,404.5872006944445,-164.71272276967588,45.08140812420178,,,,,,,
12119,1971-02-09 14:05:41.340,-118.37068937452298,34.41885573548829,4.1,404.5872840277778,-164.04604090975263,45.33200091505388,,,,,,,
12120,1971-02-09 14:05:52.150,-118.37107166633308,34.41886487402783,4.1,404.5874091435185,-164.04519992106063,45.29692568446468,,,,,,,
12121,1971-02-09 14:05:59.140,-118.36747888688434,34.416718223987,3.9,404.5874900462963,-164.28224397217437,45.627701606965424,,,,,,,
12122,1971-02-09 14:06:10.740,-118.36965467289455,34.41744346895484,3.7,404.5876243055556,-164.20260236408137,45.42769794403707,,,,,,,
12123,1971-02-09 14:06:23.080,-118.37159743252704,34.41329927979324,3.7,404.5877671296296,-164.6643039544092,45.25174292686775,,,,,,,
12124,1971-02-09 14:06:46.140,-118.36823207704133,34.41284034098349,3.7,404.5880340277778,-164.71379035556097,45.5607436964935,,,,,,,
12125,1971-02-09 14:07:10.440,-118.36770217186223,34.41118675624608,4.0,404.5883152777777,-164.897415595693,45.61027209911947,,,,,,,
12126,1971-02-09 14:07:31.360,-118.368,34.4,3.9,404.5885574074074,-166.1414583604023,45.589120521558975,,,,,,,
12127,1971-02-09 14:07:43.970,-118.37153695018718,34.41438124351544,4.5,404.5887033564815,-164.54396788743136,45.2566989072656,,,,,,,
12128,1971-02-09 14:07:59.240,-118.37129003048014,34.41181821890227,4.0,404.5888800925926,-164.82884905277533,45.28075681479394,,,,,,,
12129,1971-02-09 14:08:03.410,-118.36507261947608,34.41405126270049,4.2,404.5889283564815,-164.57768246833623,45.84993099762965,,,,,,,
12130,1971-02-09 14:08:34.040,-118.37179695990795,34.4204531098779,4.5,404.5892828703704,-163.86892882122208,45.22951971800055,,,,,,,
12131,1971-02-09 14:08:53.720,-118.36742110081956,34.42077149345687,4.6,404.5895106481481,-163.8315161570338,45.63076320282661,,,,,,,
12132,1971-02-09 14:09:36.240,-118.373637856849,34.41777371946951,3.7,404.5900027777778,-164.1677026082314,45.06210703049021,,,,,,,
12133,1971-02-09 14:10:21.330,-118.3961667,34.2463333,4.64,404.5905246527777,-183.24096843601365,43.08448315933872,,,,,,,
12134,1971-02-09 14:10:29.040,-118.37091734549185,34.41563300704797,5.3,404.59061388888887,-164.40449498660584,45.31285576273488,,,,,,,
12135,1971-02-09 14:11:31.380,-118.321,34.274,4.0,404.5913354166667,-180.12926373251668,49.977744123250034,,,,,,,
12136,1971-02-09 14:11:50.440,-118.36661508220357,34.41858828361988,3.8,404.5915560185185,-164.07390481258656,45.70591133566722,,,,,,,
12137,1971-02-09 14:13:35.320,-118.332,34.339,3.86,404.5927699074074,-172.9071233227637,48.92847154143711,,,,,,,
12138,1971-02-09 14:15:44.140,-118.36763812511252,34.41185449989357,3.9,404.5942608796296,-164.8231366558498,45.61577932695664,,,,,,,
12139,1971-02-09 14:16:10.740,-118.4153333,34.4098333,3.99,404.59456875,-165.0688259951008,41.24101158690797,,,,,,,
12140,1971-02-09 14:19:50.020,-118.4241667,34.3268333,3.95,404.597106712963,-174.30162252115738,40.47116974808969,,,,,,,
12141,1971-02-09 14:22:17.040,-118.3158333,34.3528333,4.15,404.5988083333333,-171.36082371580838,50.40455575809041,,,,,,,
12142,1971-02-09 14:24:53.640,-118.36842497329906,34.417297502887706,3.6,404.6006208333333,-164.21826743172304,45.54058902847962,,,,,,,
12143,1971-02-09 14:25:16.060,-118.5286667,34.4213333,3.54,404.6008803240741,-163.83138698525025,30.838694266664525,,,,,,,
12144,1971-02-09 14:26:07.100,-118.4713333,34.4023333,3.54,404.60147106481486,-165.92468216535607,36.10645150303891,,,,,,,
12145,1971-02-09 14:26:53.040,-118.37318611419764,34.412450815142186,3.47,404.6020027777778,-164.7593742654771,45.106455919488525,,,,,,,
12146,1971-02-09 14:28:15.580,-118.372,34.3523333,3.69,404.6029581018518,-171.4435685352261,45.24816730047287,,,,,,,
12147,1971-02-09 14:29:05.650,-118.3881667,34.3468333,3.45,404.6035376157407,-172.06240984473718,43.76680065555155,,,,,,,
12148,1971-02-09 14:29:33.560,-118.3933333,34.379,3.59,404.60386064814816,-168.48792186250108,43.275587434775616,,,,,,,
12149,1971-02-09 14:31:26.000,-118.3728333,34.3903333,3.88,404.605162037037,-167.21855892382308,45.15090914826822,,,,,,,
12150,1971-02-09 14:32:02.810,-118.2803333,34.4271667,3.46,404.6055880787037,-163.07670515644048,53.61555931096956,,,,,,,
12151,1971-02-09 14:33:06.080,-118.37038341262236,34.41147572384717,3.5,404.6063203703703,-164.86651714960558,45.36412219883944,,,,,,,
12152,1971-02-09 14:34:12.180,-118.438,34.336,3.51,404.6070854166667,-173.28790296920795,39.19639066737172,,,,,,,
12153,1971-02-09 14:34:39.350,-118.414,34.3096667,4.83,404.6073998842593,-176.2062496558053,41.41345364030733,,,,,,,
12154,1971-02-09 14:38:02.940,-118.37308574285088,34.41868008270794,3.5,404.60975625,-164.06666830891805,45.11226175202109,,,,,,,
12155,1971-02-09 14:39:17.150,-118.41,34.3293333,3.98,404.610615162037,-174.01774997840678,41.77096580819652,,,,,,,
12156,1971-02-09 14:40:17.110,-118.455,34.4,4.08,404.6113091435185,-166.17804646746265,37.60618374393603,,,,,,,
12157,1971-02-09 14:41:26.070,-118.4753333,34.3038333,3.37,404.6121072916667,-176.878807835533,35.78200209151513,,,,,,,
12158,1971-02-09 14:43:05.320,-118.45,34.371,3.43,404.61325601851854,-169.4007775856056,38.07833052467471,,,,,,,
12159,1971-02-09 14:43:47.720,-118.4276667,34.3136667,4.38,404.6137467592592,-175.767102588831,40.15611640286468,,,,,,,
12160,1971-02-09 14:48:30.150,-118.3631667,34.4191667,3.82,404.617015625,-164.00798890108237,46.02193339024003,,,,,,,
12161,1971-02-09 14:49:30.080,-118.3686667788516,34.4204694852711,3.5,404.6177092592592,-163.86567184211714,45.5166578464665,,,,,,,
12162,1971-02-09 14:50:01.560,-118.4191667,34.4593333,3.35,404.61807361111113,-159.56628690911987,40.86479619851564,,,,,,,
12163,1971-02-09 14:52:44.600,-118.3873333,34.3591667,3.72,404.61996064814815,-170.69063455586746,43.83678581783723,,,,,,,
12164,1971-02-09 14:54:59.820,-118.4661667,34.2565,3.47,404.6215256944445,-182.1386645198804,36.64500457399006,,,,,,,
12165,1971-02-09 14:57:23.910,-118.4581667,34.4118333,3.18,404.62319340277776,-164.86344646695636,37.31026889664765,,,,,,,
12166,1971-02-09 14:59:25.640,-118.3734551259785,34.41257282588918,3.24,404.6246023148148,-164.7459299993512,45.08170913636248,,,,,,,
12167,1971-02-09 15:00:16.580,-118.5853333,34.3465,3.62,404.6251918981481,-172.1686407452702,25.663621275360804,,,,,,,
12168,1971-02-09 15:03:07.060,-118.4433333,34.3645,3.4,404.62716504629634,-170.12095598625697,38.693309403698514,,,,,,,
12169,1971-02-09 15:06:33.840,-118.36564227801745,34.411439267359505,3.39,404.62955833333336,-164.86838584155294,45.79911761899381,,,,,,,
12170,1971-02-09 15:10:01.740,-118.3606667,34.4616667,3.81,404.6319645833333,-159.28105818013228,46.22746346360267,,,,,,,
12171,1971-02-09 15:16:10.080,-118.36844326767154,34.41530746230276,3.0,404.6362277777778,-164.43955736932017,45.54000803011655,,,,,,,
12172,1971-02-09 15:21:07.370,-118.4586667,34.2733333,3.06,404.6396686342592,-180.26409053099337,37.32680826208088,,,,,,,
12173,1971-02-09 15:21:33.570,-118.4838333,34.3538333,3.43,404.639971875,-171.32211375120025,34.98002019798554,,,,,,,
12174,1971-02-09 15:23:22.080,-118.37060734872848,34.413743525783616,3.0,404.6412277777778,-164.61445279047675,45.34233225811245,,,,,,,
12175,1971-02-09 15:26:00.890,-118.3415,34.2828333,3.11,404.6430658564815,-179.15720251900518,48.08872593157251,,,,,,,
12176,1971-02-09 15:28:25.760,-118.408,34.3596667,3.61,404.6447425925926,-170.64399538854627,41.93926378970415,,,,,,,
12177,1971-02-09 15:30:37.670,-118.3641667,34.3848333,3.39,404.6462693287037,-167.82613785525635,45.94928688310909,,,,,,,
12178,1971-02-09 15:35:39.790,-118.5131667,34.2716667,3.42,404.649766087963,-180.46857489608223,32.31897860569445,,,,,,,
12179,1971-02-09 15:38:29.660,-118.4241667,34.3745,3.65,404.6517321759259,-169.00134425147075,40.44786223698483,,,,,,,
12180,1971-02-09 15:45:58.220,-118.5341667,34.345,3.54,404.65692384259256,-172.32094840482856,30.362176371786507,,,,,,,
12181,1971-02-09 15:48:04.850,-118.2851667,34.3791667,3.26,404.6583894675926,-168.41664168175063,53.20310605745141,,,,,,,
12182,1971-02-09 15:51:01.600,-118.457,34.338,3.41,404.6604351851852,-173.07287155338824,37.45073333592943,,,,,,,
12183,1971-02-09 15:55:10.080,-118.37085715205669,34.415111380143195,3.1,404.6633111111111,-164.4624694368953,45.31866414967225,,,,,,,
12184,1971-02-09 15:57:03.070,-118.599,34.3246667,3.13,404.6646188657408,-174.59984786154868,24.41521234983859,,,,,,,
12185,1971-02-09 15:58:20.880,-118.3388333,34.3501667,4.59,404.6655194444445,-171.66880546548455,48.29448516047898,,,,,,,
12186,1971-02-09 16:01:44.810,-118.2681667,34.2865,3.35,404.6678797453704,-178.71137173701138,54.82470606092839,,,,,,,
12187,1971-02-09 16:14:00.040,-118.3694682865694,34.416210463695315,3.72,404.6763893518519,-164.3396201051573,45.44547519163397,,,,,,,
12188,1971-02-09 16:19:27.720,-118.46,34.3218333,4.08,404.6801819444444,-174.87165286734802,37.18251235471676,,,,,,,
12189,1971-02-09 16:20:54.400,-118.4696667,34.325,3.4,404.68118518518514,-174.52312098701194,36.29328776580118,,,,,,,
12190,1971-02-09 16:25:54.840,-118.2653333,34.357,3.09,404.68466250000006,-170.8706028693894,55.0381726331384,,,,,,,
12191,1971-02-09 16:26:49.610,-118.3985,34.3731667,3.32,404.685296412037,-169.13880065061716,42.80440147920736,,,,,,,
12192,1971-02-09 16:27:30.080,-118.36570599924563,34.42013867834126,3.19,404.6857648148148,-163.901088973752,45.78844828715328,,,,,,,
12193,1971-02-09 16:28:06.520,-118.4283333,34.31,3.47,404.6861865740741,-176.17508998192773,40.09666149039703,,,,,,,
12194,1971-02-09 16:28:42.110,-118.3406667,34.3696667,3.8,404.6865984953704,-169.50140746219128,48.11481207542104,,,,,,,
12195,1971-02-09 16:29:25.260,-118.41,34.3795,3.31,404.6870979166666,-168.43948645255946,41.745645717098746,,,,,,,
12196,1971-02-09 16:32:36.940,-118.4831667,34.3686667,3.55,404.6893164351852,-169.67248302580646,35.034937292621564,,,,,,,
12197,1971-02-09 16:33:12.900,-118.5,34.333,3.08,404.68973263888887,-173.6442598627657,33.504197107184034,,,,,,,
12198,1971-02-09 16:38:44.650,-118.4661667,34.3418333,3.44,404.69357233796296,-172.65005917837658,36.60728816562939,,,,,,,
12199,1971-02-09 16:39:34.040,-118.33,34.1611667,3.49,404.6941439814815,-192.6802012148243,49.217483298615285,,,,,,,
12200,1971-02-09 16:41:00.040,-118.36967499418498,34.41205157599304,3.22,404.6951393518518,-164.80216040561436,45.42879931603664,,,,,,,
12201,1971-02-09 16:41:30.040,-118.37492539775766,34.418518134106414,3.47,404.6954865740741,-164.08551369926656,44.943585491915165,,,,,,,
12202,1971-02-09 16:47:00.040,-118.3662215241458,34.41591954536782,3.3,404.6993060185185,-164.37047178648297,45.74349333212506,,,,,,,
12203,1971-02-09 17:03:47.370,-118.4598333,34.348,3.85,404.7109649305555,-171.9619937846923,37.18606682232046,,,,,,,
12204,1971-02-09 17:04:45.360,-118.41,34.4265,3.42,404.7116361111111,-163.21334278869483,41.72190491604033,,,,,,,
12205,1971-02-09 17:05:00.040,-118.372046049294,34.42031295583932,3.38,404.7118060185185,-163.88462706826286,45.206746226230834,,,,,,,
12206,1971-02-09 17:11:00.040,-118.37176260068364,34.41491320593564,3.25,404.7159726851852,-164.48491983742352,45.235705983459205,,,,,,,
12207,1971-02-09 17:13:59.230,-118.3688333,34.3116667,3.15,404.7180466435185,-175.96401713391185,45.56127867822087,,,,,,,
12208,1971-02-09 17:19:15.560,-118.418,34.3863333,3.64,404.7217078703704,-167.6830068068593,41.00801053814288,,,,,,,
12209,1971-02-09 17:22:40.830,-118.432,34.2563333,2.98,404.7240836805555,-182.14401554753871,39.78559249546244,,,,,,,
12210,1971-02-09 17:39:50.650,-118.493,34.3223333,3.51,404.7360028935185,-174.82794756263087,34.151424501877564,,,,,,,
12211,1971-02-09 18:02:20.920,-118.3993333,34.295,3.51,404.75163101851854,-177.830870388591,42.768278755935405,,,,,,,
12212,1971-02-09 18:27:36.340,-118.3781667,34.2798333,3.15,404.7691706018519,-179.50797168408835,44.72112697817662,,,,,,,
12213,1971-02-09 18:29:24.310,-118.458,34.3625,3.54,404.7704202546296,-170.3489812436535,37.347846558049845,,,,,,,
12214,1971-02-09 18:42:50.000,-118.3969932115352,34.4127706029686,3.1,404.7797453703704,-164.73441051841095,42.92213249006924,,,,,,,
12215,1971-02-09 18:55:31.390,-118.2821667,34.3525,3.59,404.78855775462966,-171.38020927659278,53.49569251913679,,,,,,,
12216,1971-02-09 18:57:02.020,-118.3065,34.3593333,3.61,404.789606712963,-170.63326563562396,51.25741672975371,,,,,,,
12217,1971-02-09 19:41:02.170,-118.4021667,34.4081667,3.17,404.8201640046297,-165.24857217825394,42.4498635902657,,,,,,,
12218,1971-02-09 19:41:47.330,-118.443,34.3965,3.28,404.8206866898148,-166.56259838878205,38.70891985189151,,,,,,,
12219,1971-02-09 19:58:16.270,-118.2738333,34.2793333,3.2,404.8321327546296,-179.51139095725395,54.30873557980955,,,,,,,
12220,1971-02-09 20:11:34.320,-118.3178333,34.4215,3.5,404.84136944444447,-163.7264897244714,50.17923331272655,,,,,,,
12221,1971-02-09 20:17:30.610,-118.4666667,34.3768333,3.27,404.8454931712963,-168.75843175598644,36.545911259187285,,,,,,,
12222,1971-02-09 20:26:57.620,-118.4746667,34.3568333,3.34,404.852055787037,-170.98525029501195,35.820301427126665,,,,,,,
12223,1971-02-09 20:30:31.020,-118.3566667,34.3423333,3.2,404.8545256944445,-172.54839234770228,46.66156516409099,,,,,,,
12224,1971-02-09 20:37:44.120,-118.4516667,34.4045,3.18,404.8595384259259,-165.67639824098538,37.90997610120981,,,,,,,
12225,1971-02-09 20:38:01.700,-118.4165,34.3668333,3.32,404.8597418981482,-169.85067782250505,41.15537509941257,,,,,,,
12226,1971-02-09 20:43:24.900,-118.469,34.3543333,3.5,404.86348263888885,-171.2611705614622,36.3416369313526,,,,,,,
12227,1971-02-09 20:46:11.900,-118.4393333,34.394,3.3,404.86541550925926,-166.83914372429652,39.04656444219095,,,,,,,
12228,1971-02-09 20:53:34.560,-118.4066667,34.4135,3.4,404.8705388888889,-164.6574603331707,42.03427993517512,,,,,,,
12229,1971-02-09 20:56:01.890,-118.3183333,34.3383333,3.53,404.8722440972222,-172.97441282324286,50.18382330613283,,,,,,,
12230,1971-02-09 21:04:17.000,-118.405410675738,34.41162284041307,3.0,404.87797453703706,-164.86565566651993,42.150469134248034,,,,,,,
12231,1971-02-09 21:28:07.850,-118.4168333,34.385,3.31,404.894535300926,-167.8307782295618,41.11574538374208,,,,,,,
12232,1971-02-09 21:29:13.460,-118.3425,34.4155,3.82,404.8952946759259,-164.40589002910653,47.91994844154898,,,,,,,
12233,1971-02-09 21:41:11.810,-118.3838333,34.4063333,3.2,404.903608912037,-165.44441162902905,44.13290952117542,,,,,,,
12234,1971-02-09 22:48:37.390,-118.4595,34.3571667,3.74,404.9504327546296,-170.94258070432792,37.21254606430458,,,,,,,
12235,1971-02-09 23:03:28.000,-118.39577519424742,34.413671649863254,3.0,404.96074074074073,-164.63368974634582,43.03340838731536,,,,,,,
12236,1971-02-09 23:44:34.770,-118.3533333,34.3583333,3.02,404.9892913194445,-170.76770423362632,46.95856246406642,,,,,,,
12237,1971-02-10 00:01:50.000,-118.40383650842152,34.40928670698681,3.0,405.0012731481481,-165.12474890586026,42.2960872239915,,,,,,,
12238,1971-02-10 00:13:55.160,-118.2818333,34.3401667,3.35,405.00966620370366,-172.7514216972475,53.53427985248343,,,,,,,
12239,1971-02-10 00:16:04.880,-118.4886667,34.3076667,3.12,405.01116759259264,-176.45729136108392,34.5555320418635,,,,,,,
12240,1971-02-10 00:17:38.000,-118.39744405965696,34.41192128329052,3.0,405.0122453703704,-164.82904578476948,42.88121095882504,,,,,,,
12241,1971-02-10 01:07:32.490,-118.488,34.278,3.06,405.0469038194445,-179.75583727933298,34.62916850324421,,,,,,,
12242,1971-02-10 01:16:12.090,-118.3181667,34.322,3.88,405.0529177083334,-174.79049950710495,50.20902572011223,,,,,,,
12243,1971-02-10 01:38:15.790,-118.453,34.3555,3.73,405.0682383101852,-171.12544459984605,37.81004434105897,,,,,,,
12244,1971-02-10 02:27:57.310,-118.4903333,34.4071667,3.12,405.10274664351857,-165.39400222751206,34.36108527758217,,,,,,,
12245,1971-02-10 02:30:13.290,-118.4321667,34.3596667,3.72,405.1043204861111,-170.6539679256267,39.720695286340906,,,,,,,
12246,1971-02-10 03:12:11.940,-118.2775,34.3555,3.99,405.1334715277778,-171.04409330315693,53.92218696974577,,,,,,,
12247,1971-02-10 03:14:13.910,-118.2641667,34.3755,3.62,405.1348832175926,-168.8128594148425,55.13293871743689,,,,,,,
