index,time,longitude,latitude,magnitude,time_days,x,y,step,logli_t,logli_s,logli_ts,loglam_t,loglam_ts,intlam
1065,2008-01-09 16:54:27.347,-116.31899,33.00651,1.33,13887.704483182872,-52.85226098579546,17.039287977580162,,,,,,,
1187,2008-01-10 18:49:44.110,-116.03342,33.17103,1.01,13888.784538310189,-34.47540017119968,43.58666509487965,,,,,,,
1238,2008-01-11 06:54:31.447,-116.57624,33.4953,1.11,13889.287863969908,1.4862600740575305,-6.910450237498532,,,,,,,
1432,2008-01-12 02:14:19.170,-116.38082,33.39777,1.26,13890.093277430551,-9.354533277705388,11.223245968216297,,,,,,,
1497,2008-01-12 08:59:59.697,-116.60141,33.09062,1.09,13890.374996493056,-43.510140242198496,-9.287486299648108,,,,,,,
1506,2008-01-12 09:39:28.603,-116.80731,33.70393,2.36,13890.402414386575,24.7240487052778,-28.268877355393563,,,,,,,
1840,2008-01-14 06:43:15.180,-116.29679,33.25316,1.93,13892.280036805556,-25.42219707418285,19.055655892280623,,,,,,,
1841,2008-01-14 06:43:51.221,-116.29733,33.2527,1.05,13892.280453946758,-25.47344546624016,19.00554290584762,,,,,,,
1856,2008-01-14 07:32:57.810,-116.74294,33.65884,1.26,13892.31455798611,19.69456667447423,-22.32603239922284,,,,,,,
1880,2008-01-14 09:54:56.359,-116.36853,33.41983,1.26,13892.41315230324,-6.900179099116835,12.361024299146024,,,,,,,
1926,2008-01-14 15:43:37.403,-116.73325,33.95139,1.13,13892.655294016206,52.2225779260943,-21.356258661404656,,,,,,,
1952,2008-01-15 00:01:10.130,-116.45852,33.47972,1.16,13893.000811689812,-0.247803324880918,4.006316695734369,,,,,,,
1957,2008-01-15 01:23:14.964,-116.60532,33.42003,1.34,13893.057812083332,-6.881068369157785,-9.615351415600331,,,,,,,
1967,2008-01-15 02:58:37.244,-116.62216,33.44155,1.07,13893.124042175925,-4.4864690602705,-11.175489279598096,,,,,,,
1996,2008-01-15 07:43:01.549,-116.76971,33.6728,1.13,13893.32154570602,21.25293003033481,-24.79966424898992,,,,,,,
2068,2008-01-16 00:34:05.312,-116.76193,33.67393,1.18,13894.023672592592,21.3767463461088,-24.079400973950904,,,,,,,
2083,2008-01-16 04:25:09.195,-116.78108,33.84062,2.3,13894.18413420139,39.91642312689363,-25.801386233295663,,,,,,,
2129,2008-01-16 10:16:25.492,-116.80257,33.93195,1.35,13894.428072824076,50.07740662327101,-27.75652417577387,,,,,,,
2143,2008-01-16 12:38:48.374,-116.35377,33.33239,1.5,13894.52694877315,-16.621208130269398,13.744718417107665,,,,,,,
2215,2008-01-17 06:04:46.528,-116.32643,33.31625,1.05,13895.253316296295,-18.411946315812017,16.287707169873578,,,,,,,
2231,2008-01-17 10:35:54.817,-116.83615,33.72505,1.95,13895.44160667824,27.08071894524648,-30.92911787307224,,,,,,,
2232,2008-01-17 11:14:34.740,-116.7824,33.68279,1.19,13895.468457638888,22.36687348504409,-25.970961580249227,,,,,,,
2240,2008-01-17 13:07:37.020,-116.8045,33.1258,1.09,13895.54695625,-39.56177265657512,-28.196132497059185,,,,,,,
2272,2008-01-17 21:46:17.340,-116.32967,33.8985,1.6,13895.907145138888,46.33077549082149,15.87915796807068,,,,,,,
2303,2008-01-18 03:07:25.168,-116.40375,33.35353,1.14,13896.130152407408,-14.27603756768314,9.09921199147363,,,,,,,
2310,2008-01-18 03:45:23.348,-116.20917,33.3396,1.29,13896.15652023148,-15.791042472667543,27.176225550788946,,,,,,,
2311,2008-01-18 03:45:43.298,-116.20857,33.33978,1.53,13896.156751134258,-15.770870439516946,27.23190622812912,,,,,,,
2369,2008-01-18 09:25:27.952,-116.85824,33.88592,1.15,13896.392684629627,44.97543076486768,-32.91028687346157,,,,,,,
2466,2008-01-19 02:22:50.469,-116.21556,33.3496,1.42,13897.099195243054,-14.68074591728173,26.579569802111635,,,,,,,
2519,2008-01-19 13:53:09.409,-116.3873,33.35256,1.05,13897.578581122683,-14.3823361766089,10.62721462142914,,,,,,,
2536,2008-01-19 18:54:43.875,-116.48168,33.46834,1.19,13897.7880078125,-1.5138554702731213,1.8585730292127325,,,,,,,
2545,2008-01-19 20:27:04.540,-116.75388,33.66524,1.04,13897.85213587963,20.408622505879265,-23.336831727267004,,,,,,,
2588,2008-01-20 04:33:44.474,-116.37305,33.37741,1.11,13898.190098078703,-11.617595582536316,11.947359964077728,,,,,,,
2624,2008-01-20 09:29:58.877,-116.45354,33.50565,1.16,13898.395820335649,2.63568422209462,4.466851962905665,,,,,,,
2627,2008-01-20 09:36:24.297,-116.45391,33.50584,1.18,13898.400281215278,2.6567954011574253,4.43253664158407,,,,,,,
2677,2008-01-20 16:28:41.294,-116.87069,33.47411,1.42,13898.686589050929,-0.811652865761827,-34.22277702555149,,,,,,,
2693,2008-01-20 20:37:37.339,-116.0219,33.92312,1.12,13898.85945994213,49.1578584488538,44.27207723420776,,,,,,,
2702,2008-01-20 22:14:38.105,-116.02375,33.6869,2.61,13898.926829918984,22.890672120931367,44.222950293376776,,,,,,,
2744,2008-01-21 03:23:47.604,-116.72972,33.64896,1.14,13899.141523194445,18.593193149249903,-21.10489708668028,,,,,,,
2745,2008-01-21 03:24:19.303,-116.31463,33.00832,1.22,13899.14189008102,-52.65027741684949,17.445498257995904,,,,,,,
2795,2008-01-21 12:34:59.583,-116.56871,33.17208,1.05,13899.524300729168,-34.45463814556187,-6.235324481257146,,,,,,,
2874,2008-01-22 06:17:44.310,-116.83401,33.72067,1.16,13900.26231840278,26.593049162972388,-30.732771491684293,,,,,,,
2885,2008-01-22 08:29:44.806,-116.83281,33.72069,1.83,13900.353990810188,26.594917860481008,-30.62178044375645,,,,,,,
2886,2008-01-22 08:30:42.457,-116.83166,33.71961,1.08,13900.35465806713,26.47448829655705,-30.51580397767249,,,,,,,
2970,2008-01-22 21:54:08.886,-116.37305,33.37765,1.85,13900.912602847224,-11.590908805023105,11.947326963348528,,,,,,,
2976,2008-01-22 22:47:38.334,-116.83554,33.7216,1.0,13900.949749236112,26.696915054595856,-30.87394220793517,,,,,,,
2994,2008-01-23 04:17:07.098,-116.66125,33.61694,1.35,13901.178554374996,15.020890664797896,-14.77252583818771,,,,,,,
3061,2008-01-23 11:44:42.935,-116.37252,33.37794,1.15,13901.489385821762,-11.558601244156424,11.99649991253882,,,,,,,
3105,2008-01-23 22:45:22.275,-116.18166,33.84401,1.21,13901.948174479168,40.30425354636569,29.55858841340734,,,,,,,
3137,2008-01-24 03:00:42.407,-116.47941,33.49003,1.99,13902.12549082176,0.8980053935079486,2.068615177665792,,,,,,,
3165,2008-01-24 06:22:20.081,-116.47921,33.48977,1.24,13902.265510196758,0.8690987149789963,2.0871683548196565,,,,,,,
3229,2008-01-24 15:07:07.092,-116.61074,33.41719,1.03,13902.629943194444,-7.196347281307824,-10.118709559014253,,,,,,,
3249,2008-01-24 18:39:23.245,-116.72014,33.63073,1.1,13902.777352372685,16.564202079712707,-20.222409756669617,,,,,,,
3255,2008-01-24 18:52:42.330,-116.45401,33.50629,1.06,13902.786601041666,2.706828852952316,4.4232418868333,,,,,,,
3283,2008-01-25 00:13:57.502,-116.78957661696644,33.69162621944116,1.1,13903.009693310189,23.35123609130286,-26.63226250045584,,,,,,,
3288,2008-01-25 01:19:00.322,-116.78916007521592,33.69069764262587,1.14,13903.05486483796,23.2478762240732,-26.59401173569603,,,,,,,
3327,2008-01-25 08:16:24.342,-116.35916,33.93857,1.48,13903.344726180558,50.78221763602932,13.151201369776608,,,,,,,
3399,2008-01-25 20:31:33.087,-116.83899,33.39294,1.26,13903.8552440625,-9.847330084577171,-31.311853983853613,,,,,,,
3491,2008-01-26 17:46:35.482,-116.11142,33.25246,1.22,13904.740688449072,-25.45073859440308,36.2929975531565,,,,,,,
3496,2008-01-26 19:26:16.463,-116.83682,33.38968,1.16,13904.809912766204,-10.210476716901711,-31.111563400535545,,,,,,,
3516,2008-01-27 00:56:57.923,-116.37294,33.37787,1.55,13905.039559293982,-11.566433278342654,11.957510703771677,,,,,,,
3518,2008-01-27 01:02:33.640,-116.938662926009,33.408115035690784,1.77,13905.04344490741,-8.125483048270496,-40.558178114324384,,,,,,,
3543,2008-01-27 04:34:24.007,-116.37333,33.37747,1.13,13905.190555636576,-11.61095603380763,11.921352345110751,,,,,,,
3600,2008-01-27 17:41:18.041,-116.7223,33.97711,1.28,13905.737014363423,55.08030231399727,-20.340123512786025,,,,,,,
3601,2008-01-27 17:44:37.130,-116.9386282530157,33.408263600484574,1.43,13905.739318634258,-8.108976962468688,-40.55489031398368,,,,,,,
3649,2008-01-28 13:14:55.296,-116.71448,33.69678,1.52,13906.55202888889,23.907533999625507,-19.68329322761348,,,,,,,
3677,2008-01-28 20:54:11.826,-116.68556,33.63607,1.0,13906.870970208332,17.15177447662883,-17.019817449546892,,,,,,,
3789,2008-01-29 16:36:26.089,-116.87128,33.47392,1.23,13907.691968622685,-0.8325853131253746,-34.27757528843155,,,,,,,
3790,2008-01-29 16:38:37.073,-116.87109,33.47387,2.85,13907.693484641202,-0.8382077389760272,-34.25997232859127,,,,,,,
3860,2008-01-30 11:55:17.827,-116.24713,33.30185,1.38,13908.496734108798,-19.99792487454606,23.660188113088186,,,,,,,
3863,2008-01-30 12:22:06.905,-116.34498,33.35956,2.32,13908.51535769676,-13.598846512110237,14.556787467436571,,,,,,,
3899,2008-01-30 21:41:50.810,-116.07975,33.77201,1.01,13908.904060300923,32.331964362855324,39.00307182708131,,,,,,,
3915,2008-01-31 02:50:33.129,-116.48684,33.48506,1.01,13909.118438993057,0.3452432590994648,1.3796766469171644,,,,,,,
3926,2008-01-31 04:43:06.273,-116.898,33.83924,1.25,13909.196600381943,39.79821001328259,-36.600412578849,,,,,,,
3930,2008-01-31 04:54:32.676,-116.6499,33.8925,1.46,13909.204544861112,45.66019810580031,-13.677606190442702,,,,,,,
3954,2008-01-31 10:44:44.616,-116.02507,33.68754,2.78,13909.44773861111,22.9612743911316,44.10049294559565,,,,,,,
3976,2008-01-31 17:04:19.058,-116.13674,33.7866,1.22,13909.711331689814,33.93428792681083,33.729687300134884,,,,,,,
3981,2008-01-31 19:36:53.149,-116.81162,33.93294,1.11,13909.81728181713,50.18995423348797,-28.591137968691413,,,,,,,
4006,2008-02-01 04:00:48.973,-116.82366,33.97405,1.15,13910.167233483797,54.76456437452689,-29.68763671983093,,,,,,,
4086,2008-02-01 17:46:31.702,-116.98713,33.99217,1.05,13910.740644699075,56.83825557107152,-44.75225176560291,,,,,,,
4100,2008-02-01 22:54:32.517,-116.49505,33.50835,1.04,13910.954543020833,2.934894127401535,0.618116009418366,,,,,,,
4116,2008-02-02 03:34:45.525,-116.93336373419092,33.83923766728568,1.68,13911.149138020832,39.81101015581776,-39.86656320428836,,,,,,,
4143,2008-02-02 07:44:02.147,-116.31864,33.26014,1.17,13911.32224707176,-24.64984439975481,17.02251627016588,,,,,,,
4180,2008-02-02 16:49:10.027,-116.37241,33.37905,1.2,13911.700810497685,-11.435162198129865,12.00656050437236,,,,,,,
4184,2008-02-02 18:02:30.277,-116.71126,33.64707,1.06,13911.75173931713,18.37943016407796,-19.396592280179828,,,,,,,
4213,2008-02-03 03:37:52.862,-116.58625,33.45957,1.48,13912.15130627315,-2.486023486168896,-7.841899815025784,,,,,,,
4226,2008-02-03 05:04:17.132,-116.72994,33.66805,1.0,13912.211309398148,20.715947840274392,-21.120582093780435,,,,,,,
4253,2008-02-03 08:48:14.466,-116.20048,33.87491,1.0,13912.36683409722,43.73495777021124,27.810455772849817,,,,,,,
4442,2008-02-05 05:52:11.798,-116.55895033358009,33.49203003656525,1.13,13914.244580995372,1.1216396621127187,-5.307399092851373,,,,,,,
4476,2008-02-05 08:48:39.237,-116.37249,33.37852,1.2,13914.367120798612,-11.494104735946726,11.999205444117957,,,,,,,
4525,2008-02-05 17:47:14.528,-116.45827,33.50819,1.14,13914.741140370372,2.917925842027317,4.028178499444925,,,,,,,
4530,2008-02-05 18:50:13.298,-116.85438,33.88824,1.25,13914.784876134258,45.232181764478085,-32.5530934007385,,,,,,,
4554,2008-02-05 22:42:12.366,-116.32985,33.34628,1.68,13914.945976458335,-15.073294074703393,15.964408893834532,,,,,,,
4557,2008-02-05 22:53:25.237,-116.37365,33.38063,1.2,13914.95376431713,-11.25961677988602,11.891206284084005,,,,,,,
4594,2008-02-06 03:33:21.555,-116.37245,33.37858,1.36,13915.148166145837,-11.487428423541123,12.002911305843716,,,,,,,
4609,2008-02-06 06:37:43.227,-116.37252,33.37861,1.79,13915.276194756943,-11.484100656685117,11.99640740443029,,,,,,,
4618,2008-02-06 07:31:33.796,-116.98423,33.99522,1.28,13915.313585601853,57.17614768529632,-44.483300874159255,,,,,,,
4624,2008-02-06 08:07:48.566,-116.62463,33.43966,1.19,13915.33875655093,-4.696359025985022,-11.404920168238212,,,,,,,
4643,2008-02-06 09:30:24.770,-116.71593,33.64182,1.4,13915.396120023148,17.796540275578792,-19.83008285829059,,,,,,,
4644,2008-02-06 09:30:41.988,-116.71631,33.64226,1.2,13915.396319305555,17.84553873964746,-19.86515869027103,,,,,,,
4665,2008-02-06 09:55:45.008,-116.27989,33.50052,1.26,13915.413715370369,2.0861874198893924,20.568505253448524,,,,,,,
4728,2008-02-06 18:58:26.592,-116.45457,33.45841,1.22,13915.790585555556,-2.6172078197920223,4.373737175382821,,,,,,,
4732,2008-02-06 19:29:47.910,-116.04617,33.20121,1.08,13915.812360069443,-31.12480826407684,42.38532512792354,,,,,,,
4737,2008-02-06 22:10:42.015,-116.48045,33.47044,1.06,13915.924097395837,-1.2803234419490048,1.972617282919556,,,,,,,
4744,2008-02-07 01:13:38.742,-116.85222,33.95432,2.04,13916.051142847224,52.57925453752525,-32.32872302019435,,,,,,,
4751,2008-02-07 02:59:21.143,-116.45007,33.45558,1.43,13916.124550266206,-2.931690942579364,4.791351345734071,,,,,,,
4766,2008-02-07 04:40:24.233,-116.8376,33.3917,1.12,13916.194724918982,-9.985629502198313,-31.183254463833155,,,,,,,
4814,2008-02-07 13:07:18.279,-116.45348,33.51708,1.36,13916.546739340278,3.9066447830323434,4.471824428886013,,,,,,,
4832,2008-02-07 15:56:14.664,-116.34642,33.31075,1.96,13916.664058611112,-19.02647015599275,14.431143487133516,,,,,,,
4840,2008-02-07 17:00:10.858,-116.5538284590532,33.49592722161854,1.42,13916.708459004629,1.5547368046290349,-4.832217912442574,,,,,,,
4859,2008-02-07 22:52:21.344,-116.51864,33.47252,1.61,13916.953024814817,-1.049112063517755,-1.5696784941477613,,,,,,,
4916,2008-02-08 09:54:31.680,-116.47378,33.14376,1.29,13917.412866666667,-37.60533523529055,2.601037692248977,,,,,,,
4956,2008-02-08 15:40:24.322,-116.76366,33.71563,1.65,13917.653059282406,26.01397427868072,-24.22775154108365,,,,,,,
4986,2008-02-08 23:24:02.618,-116.47404,33.48556,1.12,13917.975030300924,0.4010839167705348,2.566732172840151,,,,,,,
5290,2008-02-10 10:52:04.580,-116.81128,33.93214,1.32,13919.452830787037,50.10090447368584,-28.56003748888907,,,,,,,
5327,2008-02-10 21:43:24.597,-116.45337,33.506,1.1,13919.90514579861,2.674609771151339,4.482595866269251,,,,,,,
5339,2008-02-10 23:34:54.141,-116.53941,33.4482,1.13,13919.982571076387,-3.7528661334268754,-3.4971455047710167,,,,,,,
5512,2008-02-11 18:53:01.947,-116.34415,33.35942,2.0,13920.78682809028,-13.61429728166756,14.633896447115152,,,,,,,
5702,2008-02-12 07:19:40.254,-116.60409,33.41909,1.19,13921.305327013892,-6.9857047263528536,-9.501298751050824,,,,,,,
5770,2008-02-12 11:13:50.193,-116.17859,33.808,1.08,13921.46794204861,36.301009816434174,29.854648058886145,,,,,,,
5790,2008-02-12 12:47:17.377,-116.45501,33.47279,1.53,13921.532840011572,-1.0182432518336904,4.332200197416153,,,,,,,
5812,2008-02-12 14:45:28.110,-116.72028,33.95127,1.05,13921.614908680556,52.20663152010508,-20.159956159884345,,,,,,,
5818,2008-02-12 15:33:39.314,-116.97258,33.9849,1.53,13921.648371689813,56.023667205423294,-43.41453406675799,,,,,,,
5834,2008-02-12 18:40:05.048,-116.8865781906228,33.9736063091429,1.4,13921.777836203704,54.735056320662416,-35.48972869738283,,,,,,,
5911,2008-02-13 05:31:46.055,-116.37359,33.25354,1.5,13922.230394155093,-25.39137064399524,11.914160800405003,,,,,,,
5940,2008-02-13 07:37:17.873,-116.76882,33.82201,1.91,13922.317567974536,37.844098936170894,-24.674435976995102,,,,,,,
5944,2008-02-13 08:37:14.658,-116.79954,33.94568,1.36,13922.359197430553,51.60330247511497,-27.472565871765557,,,,,,,
6000,2008-02-13 13:37:37.533,-116.80406,33.70256,1.22,13922.567795520834,24.570830187088998,-27.96868234921678,,,,,,,
6021,2008-02-13 15:20:43.626,-116.80346,33.70256,1.14,13922.639393819443,24.57066845526229,-27.913178655656463,,,,,,,
6026,2008-02-13 16:19:26.660,-116.71666,33.70539,1.06,13922.680169675928,24.86533787250845,-19.882981579271835,,,,,,,
6054,2008-02-13 22:35:00.337,-116.09824,33.73822,1.3,13922.940976122683,28.56788580076435,37.30868714539246,,,,,,,
6082,2008-02-14 03:11:31.252,-116.37046,33.41822,1.02,13923.133000601852,-7.079430814298007,12.18212777400724,,,,,,,
6093,2008-02-14 04:43:19.486,-116.37255,33.37487,1.06,13923.196753310183,-11.899973068868738,11.994138048445423,,,,,,,
6094,2008-02-14 04:56:51.646,-116.43025,33.46588,1.05,13923.206153310186,-1.7852936960831185,6.629292924043204,,,,,,,
6138,2008-02-14 09:44:39.460,-116.716,33.66628,1.14,13923.40601226852,20.516380154402448,-19.83093423914025,,,,,,,
6202,2008-02-14 21:36:06.767,-116.7521,33.71626,1.04,13923.900078321758,26.08138442011585,-23.158371931210823,,,,,,,
6368,2008-02-16 04:43:54.798,-116.71151,33.64723,1.75,13925.19716201389,18.39726812947205,-19.41969773043057,,,,,,,
6389,2008-02-16 06:32:09.065,-116.7272,33.68077,1.14,13925.2723271412,22.129791721089312,-20.863931994010013,,,,,,,
6453,2008-02-16 16:35:05.200,-116.02265,33.68626,2.92,13925.691032407409,22.819977324057533,44.32505436922487,,,,,,,
6454,2008-02-16 16:35:55.796,-116.02232,33.68611,1.09,13925.69161800926,22.80343927064544,44.35566425077735,,,,,,,
6465,2008-02-16 20:17:28.215,-116.5749,33.49182,1.07,13925.84546545139,1.0992133831817503,-6.786466256984492,,,,,,,
6534,2008-02-17 08:20:20.748,-116.04489,33.09713,1.39,13926.34746236111,-42.69742905729972,42.55502669270421,,,,,,,
6611,2008-02-17 15:13:04.464,-116.57531,33.49326,1.0,13926.634079444444,1.2593609361472744,-6.824373145171359,,,,,,,
6686,2008-02-18 07:06:07.815,-116.77072,33.84208,1.39,13927.295923784724,40.076233600311184,-24.84413774485877,,,,,,,
6697,2008-02-18 09:00:06.627,-116.72426,33.68951,1.01,13927.37507670139,23.101047042273997,-20.58980465639481,,,,,,,
6759,2008-02-18 15:30:38.795,-116.75051,33.70687,1.14,13927.64628234954,25.036910652907466,-23.01382166998196,,,,,,,
6779,2008-02-18 20:52:05.001,-116.07489,33.27344,1.56,13927.869502326388,-23.10453773280557,39.68028744857834,,,,,,,
6785,2008-02-18 22:46:42.129,-116.82086,33.71164,1.7,13927.949098715277,25.585137878405323,-29.51967055362149,,,,,,,
6786,2008-02-18 22:46:53.897,-116.82074,33.7115,1.06,13927.94923491898,25.56953643638224,-29.508619003232127,,,,,,,
6808,2008-02-19 02:29:27.797,-116.81484,33.94838,1.41,13928.10379394676,51.90769649575889,-28.882990847945667,,,,,,,
6810,2008-02-19 02:31:52.020,-116.4552,33.4743,1.31,13928.105463194444,-0.8503468252305998,4.314501935965244,,,,,,,
6811,2008-02-19 02:31:54.290,-116.47023,33.48129,1.18,13928.105489467593,-0.0736177709032017,2.9202129824818845,,,,,,,
6869,2008-02-19 07:36:57.320,-116.34684,33.35973,1.14,13928.317330092592,-13.58020225225268,14.384013711061083,,,,,,,
6872,2008-02-19 07:57:39.517,-116.70229,33.66649,1.48,13928.331707372685,20.537192885220943,-18.56209231396142,,,,,,,
7019,2008-02-19 18:55:15.274,-116.54021,33.49075,1.51,13928.78837122685,0.97850513367724,-3.569615756507671,,,,,,,
7222,2008-02-20 18:18:28.941,-116.93817,33.96992,1.26,13929.762834965277,54.34405112398078,-40.24894321320168,,,,,,,
7228,2008-02-20 19:23:49.082,-116.53205,33.45957,1.0,13929.80820696759,-2.488803396874893,-2.8139206316407885,,,,,,,
7291,2008-02-21 08:57:33.710,-116.103,33.3133,1.06,13930.373306828704,-18.682682671948758,37.050073597648215,,,,,,,
7297,2008-02-21 09:13:42.773,-116.59745,33.57289,1.1,13930.384522835648,10.115485832001667,-8.869269735603758,,,,,,,
7400,2008-02-22 04:08:57.378,-116.37224,33.37785,1.06,13931.172886319442,-11.56857643789628,12.022511594108774,,,,,,,
7427,2008-02-22 07:49:41.343,-116.71079,33.64504,1.01,13931.32617295139,18.153616767855947,-19.353541986423995,,,,,,,
7466,2008-02-22 10:17:20.117,-116.95609,33.9834,1.26,13931.42870505787,55.850072791607296,-41.89486892349277,,,,,,,
7502,2008-02-22 15:30:34.826,-116.80224,33.70077,1.28,13931.646236412036,24.37130187739521,-27.80089930795281,,,,,,,
7503,2008-02-22 16:03:15.260,-116.02056,33.68381,1.42,13931.66892662037,22.548446011320085,44.5196942166207,,,,,,,
7549,2008-02-23 00:58:26.558,-116.72488324546886,33.50842076376871,1.15,13932.040585162038,2.964977919980457,-20.69082463081425,,,,,,,
7577,2008-02-23 07:18:55.342,-116.3754,33.37537,1.18,13932.304807199076,-11.844700812564753,11.729426198333163,,,,,,,
7631,2008-02-23 14:45:57.284,-116.71478,33.90655,1.54,13932.615246342591,47.232938526800616,-19.6629261858034,,,,,,,
7686,2008-02-23 23:47:34.797,-116.58646,33.45929,1.09,13932.991374965275,-2.517142190583111,-7.861406306961859,,,,,,,
7833,2008-02-25 00:55:35.670,-116.10331,33.23451,1.14,13934.038607291668,-27.443826448495827,37.05475265553449,,,,,,,
7857,2008-02-25 06:26:16.609,-116.58557,33.4589,1.07,13934.268247789352,-2.560575208968421,-7.778878294843312,,,,,,,
7860,2008-02-25 06:57:27.514,-116.65799,33.9838,1.41,13934.289901782407,55.81339043831358,-14.408930796392337,,,,,,,
7873,2008-02-25 08:39:47.654,-116.84782,33.93549,1.23,13934.360968217594,50.48409033866173,-31.929924101747883,,,,,,,
