index,time,longitude,latitude,magnitude,time_days,x,y,step,logli_t,logli_s,logli_ts,loglam_t,loglam_ts,intlam
598266,1981-01-17 21:50:09.750,-117.734,32.882,2.82,4034.909835069445,-141.36682998338048,-66.62187009765489,,,,,,,
598270,1981-01-18 01:18:30.880,-120.649,36.004,2.72,4035.054524074074,211.449382204232,-326.37302339356773,,,,,,,
598275,1981-01-18 20:19:55.770,-116.767,33.489,3.01,4035.8471732638886,-74.07277374309757,23.518958489315438,,,,,,,
598277,1981-01-18 23:23:48.440,-115.061,32.253,2.73,4035.974866203704,-209.79798416255787,184.29973932439543,,,,,,,
598315,1981-01-21 14:07:46.250,-119.654,36.934,2.7,4038.5887297453705,312.0579419703316,-234.12308879379648,,,,,,,
598341,1981-01-23 08:47:11.270,-116.609,33.995,2.93,4040.3661026620366,-17.760777642189375,37.946118706117375,,,,,,,
598345,1981-01-23 18:36:30.740,-117.175,32.034,2.9,4040.775355787037,-235.8796372648588,-14.556928503496229,,,,,,,
598348,1981-01-23 22:13:03.490,-115.599,33.113,2.89,4040.925734837963,-114.99708996135388,132.40638054607842,,,,,,,
598376,1981-01-26 05:23:02.400,-116.186,33.815,3.0,4043.224333333333,-37.53790582337901,77.10486005048757,,,,,,,
598379,1981-01-26 10:20:57.820,-117.545,33.91,2.9,4043.4312247685184,-27.16469526584937,-48.39210311244239,,,,,,,
598383,1981-01-27 04:47:33.630,-115.969,33.249,2.6,4044.1996947916655,-100.28865106759405,97.7933014049986,,,,,,,
598386,1981-01-27 12:09:33.350,-120.389,36.092,2.56,4044.5066359953703,220.41793143434467,-302.66181519812693,,,,,,,
598394,1981-01-28 04:00:16.490,-118.331,34.023,2.74,4045.166857523148,-13.949261840633923,-120.76232157844056,,,,,,,
598429,1981-01-30 01:54:13.090,-118.476,33.911,3.08,4047.079318171296,-26.221867969729395,-134.30132273350273,,,,,,,
598433,1981-01-30 07:16:58.310,-115.036,32.169,2.63,4047.303452662037,-219.09328568365564,186.8262912513289,,,,,,,
598450,1981-01-31 05:23:22.380,-120.171,36.095,3.62,4048.224564583333,220.1152159964322,-283.06988074321623,,,,,,,
598451,1981-01-31 06:18:31.550,-120.151,36.13,3.27,4048.262865162037,223.95016998918035,-281.1500219353661,,,,,,,
598452,1981-01-31 07:23:31.200,-120.266,36.025,2.55,4048.308,212.6049441442828,-291.8585279241774,,,,,,,
598462,1981-02-01 00:01:54.280,-116.785,33.497,2.54,4049.0013226851847,-73.18719316775642,21.84765339359695,,,,,,,
598471,1981-02-01 11:30:07.160,-116.769,33.487,3.59,4049.4792495370375,-74.29561990844154,23.33402558376449,,,,,,,
598474,1981-02-01 11:48:22.080,-116.782,33.499,3.0,4049.491922222222,-72.96416077400698,22.12532592712042,,,,,,,
598488,1981-02-01 19:27:07.920,-116.78028097981893,33.49137459102256,3.17,4049.8105083333335,-73.81169503966319,22.2866992047543,,,,,,,
598491,1981-02-01 20:13:11.840,-118.551,35.376,2.56,4049.842498148148,136.774377040399,-138.75824542510867,,,,,,,
598520,1981-02-02 12:25:42.600,-116.762,33.968,2.69,4050.517854166667,-20.80929153758697,23.848662361573886,,,,,,,
598540,1981-02-03 04:45:16.950,-120.206,36.233,2.68,4051.198112847222,235.5568105216692,-285.71808640448575,,,,,,,
598594,1981-02-05 13:38:11.050,-116.793,33.49,2.97,4053.568183449074,-73.96723126093369,21.107538551321092,,,,,,,
598597,1981-02-05 18:57:25.050,-116.771,33.502,2.8,4053.789873263889,-72.62815014398136,23.14451300367104,,,,,,,
598625,1981-02-06 12:32:13.470,-116.743,34.018,2.85,4054.522378125,-15.244954887858354,25.585747795303533,,,,,,,
598652,1981-02-07 15:05:32.830,-121.373,36.66,2.73,4055.6288521990737,286.95801172526546,-388.2305109277152,,,,,,,
598698,1981-02-10 23:03:45.310,-120.24,36.199,3.01,4058.960941087963,231.8742752654439,-288.89020409276543,,,,,,,
598701,1981-02-11 02:37:49.710,-120.252,36.183,3.44,4059.109603125,230.130107664378,-290.02494986030143,,,,,,,
598703,1981-02-11 04:41:06.650,-120.289,35.95,3.4,4059.195215856482,204.3338710327314,-294.2017162895037,,,,,,,
598707,1981-02-11 08:23:07.050,-116.788,33.489,2.56,4059.349387152778,-74.07738655860288,21.57147128447289,,,,,,,
598748,1981-02-12 16:04:39.950,-116.796,33.489,2.56,4060.669906828704,-74.07903901049526,20.829571156336947,,,,,,,
598819,1981-02-16 21:53:13.130,-119.885,35.83,2.61,4064.911957523148,189.88235006705096,-258.232411214695,,,,,,,
598837,1981-02-17 22:04:34.900,-119.917,35.842,2.64,4065.9198483796295,191.2991276555212,-261.07752177774057,,,,,,,
598852,1981-02-18 10:49:24.280,-118.073,36.722,3.06,4066.4509754629626,285.8858199835478,-93.82709981227704,,,,,,,
598853,1981-02-18 11:17:48.660,-120.043,35.948,2.52,4066.470702083333,203.41826889309763,-272.07207246061387,,,,,,,
598859,1981-02-19 06:37:22.730,-116.43,32.956,2.79,4067.275957523149,-133.210897990313,55.10881402921409,,,,,,,
598871,1981-02-20 02:01:43.130,-119.885,35.819,2.77,4068.084526967592,188.65936673760453,-258.26773035269315,,,,,,,
598895,1981-02-21 15:09:51.820,-116.4537187868714,33.50350811436902,3.12,4069.6318497685184,-72.34342505198985,52.56284959067612,,,,,,,
598898,1981-02-21 18:19:30.430,-116.433,32.962,2.6,4069.763546643519,-132.54533034410906,54.82512820218494,,,,,,,
598900,1981-02-21 21:45:40.410,-116.085,33.216,2.9,4069.906717708333,-104.06226229050117,87.03940724153391,,,,,,,
598901,1981-02-21 22:56:16.580,-116.763,33.654,3.39,4069.955747453704,-55.72470199567756,23.844058544279655,,,,,,,
598902,1981-02-21 22:56:48.620,-116.739,33.667,2.5,4069.956118287037,-54.2733258476265,26.06153012448323,,,,,,,
598909,1981-02-22 03:13:29.000,-119.66761984968754,34.250128652118114,2.63,4070.134363425926,13.689856498344652,-243.26614366993425,,,,,,,
598933,1981-02-23 06:12:48.020,-120.9,35.226,3.38,4071.25888912037,125.80420916493262,-352.3111616815592,,,,,,,
598934,1981-02-23 06:19:54.480,-118.082,35.715,2.68,4071.263825,173.92312625892285,-95.83529241208235,,,,,,,
598938,1981-02-23 13:07:05.450,-120.743,36.208,3.36,4071.5465908564815,234.4374435643953,-333.96912861044825,,,,,,,
598941,1981-02-23 14:41:09.160,-115.164,32.332,2.68,4071.6119115740735,-201.19208670214363,174.45898782732544,,,,,,,
598951,1981-02-24 02:42:48.810,-121.671,36.848,3.22,4072.113064930556,309.0531558916449,-413.7974889160192,,,,,,,
598952,1981-02-24 09:11:57.110,-121.907,36.882,3.5,4072.38329988426,313.8368018029562,-434.59074977344335,,,,,,,
598995,1981-02-26 02:15:36.450,-119.918,35.879,2.52,4074.094171875,195.41538070652516,-261.047393421494,,,,,,,
599015,1981-02-27 01:30:56.420,-119.903,35.834,2.65,4075.06315300926,190.37343021276357,-259.84178302124025,,,,,,,
599027,1981-02-27 12:17:11.220,-115.613,33.11,2.6,4075.511935416667,-115.34858161552084,131.10704145673756,,,,,,,
599031,1981-02-27 15:11:12.860,-118.592,34.152,3.36,4075.6327877314816,0.7336671302778741,-144.5930311428791,,,,,,,
599054,1981-02-28 19:51:54.730,-115.599875665527,33.06950419206194,2.58,4076.827716782408,-119.83461653565948,132.3909337743696,,,,,,,
599065,1981-03-01 03:02:36.340,-119.582,34.977,2.9,4077.126809490741,94.30582609529908,-233.35438212316996,,,,,,,
599067,1981-03-01 11:40:25.180,-120.824,35.923,2.94,4077.486402546296,203.0272359343175,-342.45293276153035,,,,,,,
599072,1981-03-01 20:38:28.600,-120.14,36.207,2.53,4077.860053240741,232.48002147353952,-279.89160814753274,,,,,,,
599076,1981-03-02 08:48:33.820,-119.963,35.882,2.56,4078.367058101852,195.8666713263312,-265.0907045140942,,,,,,,
599114,1981-03-04 20:07:06.760,-117.678,35.05,2.51,4080.838272685185,99.66768286520406,-59.84435999601465,,,,,,,
599121,1981-03-05 01:25:33.140,-115.539,33.893,2.7,4081.059411342592,-28.188580770397312,136.7491567232125,,,,,,,
599174,1981-03-08 11:11:42.830,-115.594,33.073,2.97,4084.466467939815,-119.4383418605217,132.93309008725464,,,,,,,
599175,1981-03-08 11:12:04.450,-115.585,33.064,2.5,4084.466718171296,-120.42742042823969,133.78548408163834,,,,,,,
599176,1981-03-08 11:17:09.090,-115.595,33.078,3.53,4084.470244097222,-118.88367035341452,132.8322915796899,,,,,,,
599177,1981-03-08 11:17:17.160,-116.77323577084545,33.50010190489847,2.5,4084.4703375,-72.839710490073,22.937710435110954,,,,,,,
599220,1981-03-10 20:01:45.890,-117.682,35.047,2.51,4086.8345589120368,99.33647110595832,-60.21068153331128,,,,,,,
599221,1981-03-10 20:02:13.690,-117.692,35.05,2.55,4086.834880671296,99.67604384177422,-61.11880217145133,,,,,,,
599237,1981-03-11 20:24:03.290,-117.686,35.047,2.67,4087.850038078704,99.33885638690673,-60.574821168923286,,,,,,,
599254,1981-03-12 14:06:43.030,-115.547,33.227,3.25,4088.587998032407,-102.25309659193756,137.0693037225236,,,,,,,
599258,1981-03-12 15:01:20.160,-116.79773589795948,33.4895869493859,2.56,4088.625927777778,-74.01412418180479,20.668447368234656,,,,,,,
599267,1981-03-12 23:09:09.080,-114.716,35.913,3.04,4088.964688425926,197.81397906762777,207.56180283100852,,,,,,,
599268,1981-03-12 23:10:15.530,-114.849,35.865,2.74,4088.965457523148,192.2103200075355,195.70222397606744,,,,,,,
599310,1981-03-16 03:28:14.880,-117.58895216595629,35.69143360626008,2.59,4092.1446166666665,170.94243786196154,-51.33266890478856,,,,,,,
599311,1981-03-16 04:01:03.330,-114.785,32.384,2.71,4092.1673996527775,-194.7072795161821,209.94455995134345,,,,,,,
599312,1981-03-16 04:12:34.690,-114.435,32.639,2.65,4092.1754015046295,-165.58982576119712,242.1083449224532,,,,,,,
599316,1981-03-16 10:20:34.130,-120.791,35.161,2.64,4092.430950578704,118.20346844956607,-342.68876750493536,,,,,,,
599321,1981-03-16 13:10:58.650,-115.377,36.588,3.04,4092.549289930556,271.6980142078005,146.7837355823308,,,,,,,
599341,1981-03-18 06:07:11.920,-117.013,34.078,3.73,4094.2549990740745,-8.60799228499581,0.7006459715706261,,,,,,,
599448,1981-03-27 15:01:49.980,-116.37,33.927,2.92,4103.6262729166665,-25.207479383640926,60.02734741001412,,,,,,,
599455,1981-03-27 20:45:13.620,-121.316,36.508,2.85,4103.864740972223,269.84159438557623,-383.8906320264022,,,,,,,
599490,1981-04-01 02:05:14.460,-116.816,33.576,3.35,4108.086972916666,-64.40896347932372,18.95563175856204,,,,,,,
599520,1981-04-02 05:32:02.900,-118.408,35.763,2.62,4109.2305891203705,179.6182163502385,-125.1942951256704,,,,,,,
599528,1981-04-02 18:23:10.780,-118.096,32.057,2.51,4109.76609699074,-232.80847737749068,-101.36585558074592,,,,,,,
599530,1981-04-02 20:05:02.650,-117.68312412524214,35.03373096471495,2.57,4109.836836226852,97.86170011175078,-60.32274022441845,,,,,,,
599542,1981-04-03 20:03:53.340,-117.6829445316924,35.034365901363394,2.6,4110.836034027778,97.93219444609018,-60.305923175559926,,,,,,,
599554,1981-04-04 10:42:41.330,-120.639,36.109,2.8,4111.446311689815,223.0898804698578,-325.04635663046747,,,,,,,
599574,1981-04-05 07:50:36.920,-120.022,36.094,2.55,4112.326816203704,219.5936682121157,-269.68943274520666,,,,,,,
599579,1981-04-05 11:36:55.590,-120.037,35.995,2.94,4112.483976736111,208.62742544446587,-271.37281575582466,,,,,,,
599613,1981-04-06 20:04:28.820,-117.6849505652668,35.0448395246764,2.71,4113.836444675926,99.0979968614085,-60.480873773317256,,,,,,,
599626,1981-04-07 06:23:28.250,-116.317,32.928,3.12,4114.266299189815,-136.25816671342932,65.67356803629333,,,,,,,
599673,1981-04-08 20:07:07.840,-117.688,35.043,2.51,4115.838285185185,98.89527762966074,-60.75984410499523,,,,,,,
599674,1981-04-08 20:07:20.750,-117.743,34.959,2.54,4115.838434606481,89.5893306414134,-65.83407408781056,,,,,,,
599752,1981-04-11 21:47:43.440,-118.486,35.354,3.06,4118.908141666667,134.24075363452886,-132.9010837681733,,,,,,,
599817,1981-04-15 08:46:28.470,-118.069,35.729,2.51,4122.365607291667,175.4675320053016,-94.64511665531587,,,,,,,
599824,1981-04-15 20:00:47.360,-117.68483963985872,35.04415233167807,2.62,4122.8338814814815,99.02151874556878,-60.47128036418941,,,,,,,
599837,1981-04-16 08:53:56.240,-117.321,34.088,2.54,4123.370789814815,-7.455379217164221,-27.662865577664917,,,,,,,
599845,1981-04-16 20:02:41.190,-117.67936972725497,35.04303569014615,2.61,4123.835198958333,98.89410213108842,-59.97412379909346,,,,,,,
599870,1981-04-17 18:37:15.620,-116.072,33.77,2.51,4124.775875231481,-42.44987179959732,87.68264305711561,,,,,,,
599872,1981-04-17 19:31:49.160,-118.574,35.312,2.86,4124.813763425927,129.69000322925345,-140.95399107852612,,,,,,,
599888,1981-04-18 15:19:08.060,-116.712,33.648,2.63,4125.638287731482,-56.37883149171212,28.56658851333914,,,,,,,
599904,1981-04-19 08:46:49.620,-117.769,35.835,3.91,4126.365852083333,187.01244408019096,-67.47395072149236,,,,,,,
599905,1981-04-19 08:54:04.510,-117.779,35.835,3.41,4126.370885532408,187.01919600180207,-68.37551851697452,,,,,,,
599906,1981-04-19 09:02:10.630,-117.756,35.826,4.14,4126.376511921296,186.0030549011105,-66.30933036426774,,,,,,,
599907,1981-04-19 09:02:50.520,-117.816,35.816,4.7,4126.376973611111,184.932275180456,-71.72825166657314,,,,,,,
599910,1981-04-19 09:19:56.930,-117.755,35.837,4.03,4126.388853356481,187.22552988475903,-66.21010814539991,,,,,,,
599925,1981-04-20 01:37:42.060,-116.701,33.35,3.48,4127.067847916666,-89.5117580449131,29.687420735148283,,,,,,,
599959,1981-04-20 20:03:37.860,-117.687,35.041,2.61,4127.835854861111,98.67228975402956,-60.670279081657554,,,,,,,
599960,1981-04-20 20:03:58.660,-117.68082707494398,35.04210044164453,2.52,4127.836095601852,98.79097185665556,-60.1074827719658,,,,,,,
599976,1981-04-21 00:01:30.870,-117.72,32.378,2.65,4128.001051736112,-197.4177294799927,-65.68849745641192,,,,,,,
600001,1981-04-21 20:04:56.620,-117.695,35.03,2.56,4128.836766435185,97.45397474470442,-61.406816154916754,,,,,,,
600002,1981-04-21 20:05:13.410,-117.67458576334585,35.02679673396069,2.58,4128.836960763889,97.08560132400834,-59.55034095824364,,,,,,,
600015,1981-04-22 01:33:50.200,-117.937,36.153,2.72,4129.065164351851,222.4972736521226,-82.29265263911577,,,,,,,
600019,1981-04-22 06:28:50.840,-115.638,33.105,3.48,4129.27003287037,-115.93609343068472,128.78603459250354,,,,,,,
600024,1981-04-22 06:39:59.180,-115.634,33.106,2.77,4129.277768287037,-115.81989098254516,129.15711748110104,,,,,,,
600047,1981-04-22 12:41:10.900,-115.632,33.106,2.51,4129.528598379629,-115.81738056880724,129.3433985591069,,,,,,,
600064,1981-04-22 19:01:06.000,-117.76303887475768,36.02947974775565,2.8,4129.792430555555,208.6334300228606,-66.77439395511486,,,,,,,
600065,1981-04-22 20:03:22.950,-117.68981814700533,35.04374299737528,2.71,4129.835682291667,98.97898686077586,-60.92481691842328,,,,,,,
600082,1981-04-23 03:35:27.520,-117.791,35.857,3.44,4130.1496240740735,189.47368168781904,-69.43839612539637,,,,,,,
600087,1981-04-23 06:15:51.250,-115.6,32.749,2.96,4130.261009837963,-155.47241037414537,132.86486926375076,,,,,,,
600124,1981-04-24 02:58:48.190,-115.629,33.107,2.72,4131.124168865741,-115.70241571920252,129.62133101634137,,,,,,,
600144,1981-04-24 15:14:00.910,-120.931,36.399,2.63,4131.63473275463,256.31239503834524,-349.9837895526238,,,,,,,
600157,1981-04-24 20:01:14.080,-117.688,35.04,2.68,4131.83419074074,98.56169503541926,-60.76205883949325,,,,,,,
600166,1981-04-24 22:54:00.980,-115.547,33.897,2.61,4131.95417800926,-27.754481266347955,136.00443105138936,,,,,,,
600167,1981-04-24 22:58:36.060,-117.116,34.636,2.76,4131.957361805556,53.442846487170165,-8.72746092149714,,,,,,,
600178,1981-04-25 02:11:54.610,-115.629,33.102,3.94,4132.091604282407,-116.2583779433472,129.62877610180055,,,,,,,
600179,1981-04-25 02:13:36.780,-115.636,33.096,3.04,4132.092786805555,-116.93432248723607,128.98565071455698,,,,,,,
600193,1981-04-25 02:31:15.490,-115.625,33.114,2.73,4132.105040393519,-114.9190261954257,129.98343442402484,,,,,,,
600215,1981-04-25 03:42:40.580,-115.624,33.113,2.99,4132.154636342592,-115.0289557514646,130.07806090096932,,,,,,,
600241,1981-04-25 05:54:43.240,-115.621,33.105,2.75,4132.246333796296,-115.91470102649512,130.36944122581218,,,,,,,
600248,1981-04-25 06:12:14.490,-115.641,33.097,2.79,4132.258501041667,-116.82938133054328,128.51841821749684,,,,,,,
600252,1981-04-25 06:54:41.170,-115.632,33.105,2.64,4132.28797650463,-115.92857302397432,129.3448843919045,,,,,,,
600255,1981-04-25 07:03:13.610,-115.629,33.109,3.87,4132.293907523148,-115.4800308320136,129.61835280013037,,,,,,,
600282,1981-04-25 07:32:02.630,-115.635,33.097,2.53,4132.313919328703,-116.8218770375325,129.07731959440343,,,,,,,
600296,1981-04-25 07:52:55.240,-115.637,33.096,2.57,4132.32841712963,-116.93557456329228,128.89249943319203,,,,,,,
600336,1981-04-25 10:58:34.720,-117.765,35.817,2.62,4132.457346296296,185.00827749293333,-67.12834145046673,,,,,,,
600346,1981-04-25 12:13:48.460,-120.518,34.743,2.8,4132.509588657407,70.84069422071607,-319.50133160993585,,,,,,,
600347,1981-04-25 12:13:53.510,-115.62218164058984,33.09530035870977,2.63,4132.509647106482,-116.99472303768,130.27389408294482,,,,,,,
600366,1981-04-25 13:36:45.830,-115.635,33.096,3.03,4132.567197106481,-116.93306950650695,129.07880198387144,,,,,,,
600370,1981-04-25 13:54:24.040,-115.636,33.104,2.87,4132.579444907407,-116.04478271680328,128.9737994337507,,,,,,,
600378,1981-04-25 14:35:14.030,-121.261,35.555,2.98,4132.607801273148,163.69421588602586,-383.5244003908344,,,,,,,
600390,1981-04-25 17:24:04.240,-115.63,33.102,3.24,4132.725049074074,-116.25963633075548,129.5356313248431,,,,,,,
600397,1981-04-25 17:43:40.510,-115.624,33.093,2.91,4132.738663310185,-117.25280430121748,130.10794746784055,,,,,,,
600406,1981-04-25 18:20:52.940,-115.623,33.093,2.65,4132.7645016203705,-117.25154045363472,130.20110180153634,,,,,,,
600418,1981-04-25 19:10:50.450,-115.62650928618464,33.09122837110426,2.9,4132.799195023148,-117.4529634134942,129.87683866767142,,,,,,,
600422,1981-04-25 19:39:27.450,-116.437,33.435,2.77,4132.819067708333,-79.95245892076166,54.15607833845687,,,,,,,
600449,1981-04-26 04:07:10.250,-115.63,33.089,2.66,4133.171646412037,-117.70513820086872,129.55497159547866,,,,,,,
600451,1981-04-26 04:27:05.540,-115.626,33.09,2.58,4133.185480787038,-117.58890659843534,129.9261144295935,,,,,,,
600452,1981-04-26 04:27:24.510,-115.632,33.084,3.18,4133.185700347222,-118.2636146632478,129.37608088633593,,,,,,,
600483,1981-04-26 08:06:18.020,-115.623,33.081,2.76,4133.337708564814,-118.58584960845464,130.21904156762403,,,,,,,
600491,1981-04-26 08:15:02.530,-115.6215760721788,33.09467716015252,2.58,4133.343779282407,-117.06325176509672,130.33123665160198,,,,,,,
600528,1981-04-26 10:52:26.840,-116.428,33.48,2.61,4133.453088425926,-74.943925266577,54.962518654434106,,,,,,,
600531,1981-04-26 10:58:08.810,-115.626,33.095,3.66,4133.457046412037,-117.03294440671851,129.91865485664684,,,,,,,
600534,1981-04-26 11:04:33.190,-115.627,33.099,3.04,4133.46149525463,-116.58943577179812,129.81953877856645,,,,,,,
600554,1981-04-26 12:00:13.380,-115.628,33.111,3.01,4133.500154861111,-115.25638668622786,129.7085096136176,,,,,,,
600555,1981-04-26 12:01:59.990,-115.629,33.112,3.75,4133.501388773148,-115.1464535038122,129.61388528071507,,,,,,,
600556,1981-04-26 12:05:57.330,-115.627,33.096,3.79,4133.504135763888,-116.9230130922734,129.8240117034371,,,,,,,
600558,1981-04-26 12:09:28.290,-115.62507106223605,33.09766375468031,5.75,4133.506577430556,-116.73558272263136,130.00121046236055,,,,,,,
600562,1981-04-26 12:27:57.080,-115.686,33.037,3.0,4133.519410648148,-123.55618478460283,124.41226949228816,,,,,,,
600563,1981-04-26 12:28:08.010,-115.642,33.099,3.3,4133.519537152778,-116.60824389321684,128.4223180686994,,,,,,,
600564,1981-04-26 12:28:36.180,-115.697,33.037,3.31,4133.519863194445,-123.5694124938034,123.38690423953248,,,,,,,
600567,1981-04-26 12:40:10.470,-115.604,33.107,2.76,4133.527898958334,-115.67066246821464,131.9498127200375,,,,,,,
600568,1981-04-26 12:40:41.970,-115.724,32.961,4.17,4133.528263541667,-132.05206946236063,120.97533783410114,,,,,,,
600569,1981-04-26 12:46:35.240,-115.691,33.037,2.95,4133.532352314815,-123.5622109519672,123.94619455079462,,,,,,,
600572,1981-04-26 12:49:26.070,-115.698,33.04,2.8,4133.534329513889,-123.23703146650318,123.28944849525205,,,,,,,
600583,1981-04-26 12:57:43.070,-115.598,33.116,3.03,4133.540081828704,-114.66222658146424,132.49494580535793,,,,,,,
600585,1981-04-26 12:59:21.150,-115.688,33.074,3.25,4133.541217013889,-119.44446930113432,124.17312704136872,,,,,,,
600587,1981-04-26 13:03:13.530,-115.584,33.108,2.5,4133.543906597222,-115.53366049306076,133.8110552882248,,,,,,,
600588,1981-04-26 13:03:15.890,-115.568,33.136,3.7,4133.543933912037,-112.3993702152455,135.25772493724375,,,,,,,
600594,1981-04-26 13:09:00.590,-115.581,33.117,2.86,4133.54792349537,-114.52902743076918,134.07660325377677,,,,,,,
600596,1981-04-26 13:09:49.920,-115.598,33.105,2.7,4133.548494444444,-115.885342220218,132.51169164613452,,,,,,,
600599,1981-04-26 13:11:41.480,-115.611,33.112,2.54,4133.549785648148,-115.12364847956802,131.29029656279334,,,,,,,
600600,1981-04-26 13:13:24.500,-115.656,33.081,2.5,4133.550978009259,-118.62708030426,127.1445185635181,,,,,,,
600601,1981-04-26 13:14:08.630,-115.586,33.109,2.74,4133.551488773148,-115.42506545141784,133.62324453263736,,,,,,,
600609,1981-04-26 13:19:41.930,-115.595,33.101,2.51,4133.555346412037,-116.32624681942406,132.79721657304913,,,,,,,
600615,1981-04-26 13:24:31.540,-115.572,33.114,2.67,4133.55869837963,-114.85084761781962,134.9194068139285,,,,,,,
600619,1981-04-26 13:27:50.200,-115.669,33.072,2.54,4133.560997685185,-119.64378554310385,125.9463488276071,,,,,,,
600620,1981-04-26 13:28:52.880,-115.598,33.107,2.68,4133.561723148148,-115.66295755532964,132.50864718708254,,,,,,,
600627,1981-04-26 13:48:13.030,-115.608,33.079,2.83,4133.575150810185,-118.7891674416714,131.61956934821438,,,,,,,
600706,1981-04-26 14:40:57.070,-115.644,33.158,2.51,4133.611771643518,-110.05037936425668,128.1490803530685,,,,,,,
600709,1981-04-26 14:43:00.700,-115.593,33.11,3.02,4133.613202546296,-115.32293497682184,132.96975929534673,,,,,,,
600751,1981-04-26 15:14:04.730,-115.598,33.102,2.77,4133.634776967593,-116.2189192203087,132.51625813533607,,,,,,,
600753,1981-04-26 15:15:40.620,-115.64,33.167,2.5,4133.635886805556,-109.04465966726852,128.50811157584334,,,,,,,
600757,1981-04-26 15:22:13.990,-115.607,33.111,3.36,4133.640439699074,-115.22973325549766,131.66434460884832,,,,,,,
600771,1981-04-26 15:43:56.910,-115.593,33.117,3.47,4133.655519791667,-114.54458879702588,132.9590648340774,,,,,,,
600776,1981-04-26 15:48:48.520,-115.697,33.05,2.78,4133.658894907408,-122.12390738268078,123.36851257792527,,,,,,,
600777,1981-04-26 15:49:57.030,-115.63974851118483,33.157358753866376,2.5,4133.659687847222,-110.11637952020791,128.545778414574,,,,,,,
600791,1981-04-26 16:04:22.920,-115.717,33.006,2.65,4133.669709722222,-127.04015838677138,121.56577790928662,,,,,,,
600814,1981-04-26 16:33:09.050,-115.632,33.095,3.57,4133.689688078704,-117.04049759490069,129.3597412926981,,,,,,,
600835,1981-04-26 16:55:26.970,-115.641,33.156,2.79,4133.705173263889,-110.26902501819826,128.4312903602987,,,,,,,
600836,1981-04-26 16:56:47.640,-115.596,33.104,2.88,4133.706106944444,-115.99395898978844,132.69949831310623,,,,,,,
600839,1981-04-26 17:00:11.290,-115.588,33.114,2.5,4133.70846400463,-114.87169760234848,133.42930561569273,,,,,,,
600840,1981-04-26 17:02:48.120,-115.61675934500528,33.16583403269969,2.76,4133.710279166667,-109.14504245728403,130.67299283811445,,,,,,,
600855,1981-04-26 17:13:32.950,-115.62323142565798,33.1670956092843,2.54,4133.717742476852,-109.01296327131656,130.06870705833813,,,,,,,
600882,1981-04-26 17:42:26.350,-115.625,33.171,3.48,4133.737804976852,-108.58105841924684,129.89825998112957,,,,,,,
