id,time,longitude,latitude,magnitude,time_days,x,y,step,logli_t,logli_s,logli_ts,loglam_t,loglam_ts,intlam
85,2008-01-03 10:13:00.164,-116.66179,33.61056,1.24,13881.425696342592,8.898691763624665,-4.378761445506019,,,,,,,
88,2008-01-03 11:04:39.017,-116.66166,33.61081,1.01,13881.46156269676,8.92648500966087,-4.366710101680503,,,,,,,
89,2008-01-03 11:41:11.002,-116.66162,33.6106,0.79,13881.486932893516,8.903132391429997,-4.363016522181844,,,,,,,
92,2008-01-03 12:09:49.208,-116.66158,33.61082,0.93,13881.506819537037,8.927593591759825,-4.3593011944159,,,,,,,
93,2008-01-03 13:27:25.858,-116.66279,33.61098,1.18,13881.560715949072,8.945436322942255,-4.471344968806008,,,,,,,
94,2008-01-03 17:18:06.078,-116.789482,33.864662,1.14,13881.720903680556,37.1662131004323,-16.155873231980827,,,,,,,
99,2008-01-04 05:43:15.007,-116.46223,33.51141,0.87,13882.238368136574,-2.116922767477102,14.117741838217649,,,,,,,
104,2008-01-04 10:51:54.425,-116.68808,33.66768,1.29,13882.452713252314,15.25156494768876,-6.808840659495754,,,,,,,
107,2008-01-04 11:32:45.741,-116.75187,33.66391,1.26,13882.481084965277,14.838370035035656,-12.712772759091008,,,,,,,
111,2008-01-04 13:59:54.201,-116.49676,33.48927,1.0,13882.583266215275,-4.582944293067619,10.919204411177104,,,,,,,
112,2008-01-04 14:33:58.764,-116.94227,33.50734,0.99,13882.606930138889,-2.531843474725166,-30.388932956002023,,,,,,,
113,2008-01-04 14:56:25.370,-116.517982,33.493298,0.72,13882.62251585648,-4.137083165265623,8.950758872661263,,,,,,,
116,2008-01-04 17:56:19.007,-116.336067,33.379894,0.83,13882.747442210648,-16.716541015583594,25.85369381180101,,,,,,,
118,2008-01-04 21:34:57.220,-117.07097,33.66084,0.7,13882.89927337963,14.581637489957574,-42.246213600629886,,,,,,,
121,2008-01-05 02:50:13.695,-116.894516,33.799187,0.7,13883.118214062502,29.907064315138825,-25.87359731941784,,,,,,,
123,2008-01-05 03:52:35.809,-116.66114,33.356327,2.04,13883.16152556713,-19.370754609880844,-4.331267250333288,,,,,,,
127,2008-01-05 07:07:41.176,-116.76379,33.67918,0.94,13883.297004351853,16.5378422484544,-13.813494127706107,,,,,,,
129,2008-01-05 13:10:39.895,-116.43999,33.47231,1.23,13883.549072858796,-6.461395390192515,16.18695640623156,,,,,,,
130,2008-01-05 13:27:46.223,-116.80326,33.69512,0.95,13883.560951655094,18.31624769308469,-17.46247696833118,,,,,,,
139,2008-01-06 04:42:15.756,-116.3894,33.48746,1.9,13884.196015694444,-4.767758599649964,20.87569645753566,,,,,,,
141,2008-01-06 07:29:22.500,-116.507607,33.491852,0.74,13884.312065972224,-4.29692790989503,9.913008730241462,,,,,,,
145,2008-01-06 12:15:48.463,-116.403,33.344505,1.0,13884.51097758102,-20.666274962948663,19.646819931909047,,,,,,,
146,2008-01-06 13:40:09.816,-116.740517,33.634907,2.14,13884.569558055557,11.61204864973113,-11.66600219322006,,,,,,,
147,2008-01-06 20:28:32.259,-116.2896,33.35911,1.11,13884.853151145831,-19.01508183459402,30.17546807450693,,,,,,,
148,2008-01-06 21:15:16.478,-116.81988,33.71111,1.23,13884.885607384262,20.09717915524504,-18.996533392501973,,,,,,,
149,2008-01-06 22:32:34.260,-117.07088,33.66027,1.89,13884.939285416667,14.518219837599586,-42.238163569038726,,,,,,,
151,2008-01-06 23:18:23.937,-117.07166,33.65982,1.05,13884.971110381945,14.468500501759992,-42.310574397780975,,,,,,,
154,2008-01-07 03:37:17.312,-116.73353,33.68616,1.69,13885.150894814817,17.310356558884767,-11.012597451285908,,,,,,,
155,2008-01-07 04:03:04.006,-116.6282,33.4522,0.74,13885.16879636574,-8.711051765486701,-1.2704742577733934,,,,,,,
156,2008-01-07 05:01:20.503,-116.56799,33.59676,0.77,13885.20926508102,7.364169621336509,4.308304766855836,,,,,,,
157,2008-01-07 05:07:35.477,-116.81567,33.69984,1.67,13885.21360505787,18.843248573002917,-18.609558511529595,,,,,,,
158,2008-01-07 05:10:36.582,-116.810249,33.691929,1.01,13885.215701180556,17.962624977478093,-18.10973092410341,,,,,,,
160,2008-01-07 07:14:49.152,-116.705826,33.655746,0.99,13885.301957777778,13.925871781934744,-8.452296121769027,,,,,,,
164,2008-01-07 09:45:04.137,-116.721642,33.64584,0.91,13885.406297881942,12.825776935133316,-9.91731354383002,,,,,,,
165,2008-01-07 14:27:26.995,-116.590149,33.469093,0.67,13885.602395775464,-6.832454558620985,2.25926937830855,,,,,,,
166,2008-01-07 17:22:47.358,-116.403191,33.301823,1.44,13885.724159236112,-25.412330623699773,19.638711611833884,,,,,,,
168,2008-01-07 18:11:20.050,-116.57389,33.45143,2.76,13885.757870949074,-8.7960184235953,3.768173207167565,,,,,,,
171,2008-01-08 00:35:42.651,-116.69207,33.6749,0.72,13886.024799201388,16.054661604936978,-7.177489107761025,,,,,,,
184,2008-01-08 17:34:22.819,-116.787102,33.682957,0.7,13886.73220855324,16.961176671399343,-15.969887349326315,,,,,,,
185,2008-01-08 20:50:35.231,-116.68737440451731,33.68095499111106,1.66,13886.868463321758,16.72763036978703,-6.742502469607876,,,,,,,
188,2008-01-09 03:45:01.072,-116.68481955708562,33.67761055648019,1.21,13887.156262407409,16.35558284934076,-6.506356048090536,,,,,,,
190,2008-01-09 05:14:15.493,-116.75193,33.644524,0.72,13887.218234872686,12.68275301521584,-12.721187801007892,,,,,,,
192,2008-01-09 06:11:12.751,-116.5694,33.5093,1.08,13887.257786469909,-2.360996152235269,4.181941145823135,,,,,,,
195,2008-01-09 07:45:49.965,-116.52339,33.47717,0.85,13887.323494965276,-5.930888228535101,8.450843611278769,,,,,,,
198,2008-01-09 09:43:25.298,-116.83757,33.618057,0.67,13887.405153912036,9.753548218855691,-20.65511052359011,,,,,,,
200,2008-01-09 12:43:36.901,-116.944366,33.71212,0.73,13887.53028820602,20.239241464388478,-30.510750526852373,,,,,,,
202,2008-01-09 15:44:18.437,-116.34769,33.34742,0.75,13887.65576894676,-20.33031510339532,24.78373511907351,,,,,,,
204,2008-01-09 19:01:33.804,-116.45384,33.50616,0.96,13887.79275236111,-2.6995227603913223,14.896495599689764,,,,,,,
207,2008-01-10 05:08:40.679,-116.35454,33.32197,0.92,13888.21435971065,-23.161837020558963,24.154528480579906,,,,,,,
208,2008-01-10 07:23:37.822,-116.456833,33.497856,0.76,13888.30807664352,-3.623310921303475,14.620396021873342,,,,,,,
214,2008-01-10 17:28:31.135,-116.44202,33.49707,0.96,13888.728138136574,-3.708524708528759,15.994092356003064,,,,,,,
216,2008-01-10 21:26:39.291,-116.510681,33.494545,0.72,13888.893510312502,-3.99776946847126,9.62764930444755,,,,,,,
222,2008-01-11 05:47:33.429,-116.42603,33.37741,0.71,13889.241359131944,-17.011525271141757,17.500932720516598,,,,,,,
223,2008-01-11 06:54:31.339,-116.58149,33.49619,1.17,13889.287862719908,-3.819183658729798,3.0614938136688195,,,,,,,
235,2008-01-12 02:14:19.630,-116.399857,33.410542,0.68,13890.093282754631,-13.32270052717789,19.92361861847608,,,,,,,
239,2008-01-12 09:39:28.016,-116.80036,33.69864,2.66,13890.402407592594,18.707168504320865,-17.193482106808286,,,,,,,
242,2008-01-12 11:18:05.126,-116.80228,33.69076,0.8,13890.47089266204,17.831273212659628,-17.37269310620335,,,,,,,
256,2008-01-13 03:42:59.552,-116.39277,33.42724,1.07,13891.154855925926,-11.464586351533262,20.577468621603845,,,,,,,
265,2008-01-13 15:43:44.765,-116.85785,33.47013,0.87,13891.655379224536,-6.690947515900348,-22.571576871221104,,,,,,,
273,2008-01-14 07:32:57.774,-116.73819,33.65268,1.13,13892.314557569449,13.588056197160835,-11.448209408262024,,,,,,,
274,2008-01-14 07:33:06.228,-116.718948,33.64917,0.62,13892.314655416663,13.195801398080278,-9.667563444892377,,,,,,,
275,2008-01-14 07:39:17.439,-116.73743,33.65244,1.02,13892.31895184028,13.561285705517268,-11.377895498938043,,,,,,,
276,2008-01-14 09:54:56.457,-116.37147,33.42089,1.31,13892.4131534375,-12.166249132669988,22.555793028945605,,,,,,,
278,2008-01-14 13:39:05.979,-116.47688,33.48463,0.62,13892.56881920139,-5.096620013434905,12.763466271069731,,,,,,,
282,2008-01-15 00:01:09.936,-116.46307,33.48052,1.19,13893.000809444446,-5.551847169842056,14.044875827657393,,,,,,,
283,2008-01-15 01:23:14.841,-116.6065,33.42349,1.33,13893.05781065972,-11.903513271697722,0.7429907701157237,,,,,,,
284,2008-01-15 02:58:37.318,-116.62588,33.45358,1.08,13893.124043032409,-8.557628758263784,-1.0552192917702672,,,,,,,
291,2008-01-15 07:43:01.616,-116.76562,33.66456,1.23,13893.32154648148,14.912418367811766,-13.985201038816118,,,,,,,
292,2008-01-15 07:51:10.601,-116.761147,33.813282,0.67,13893.327206030091,31.44895127975659,-13.547772464115166,,,,,,,
296,2008-01-15 11:35:08.441,-116.33082,33.3921,0.87,13893.482736585647,-15.3579785314836,26.33718609693484,,,,,,,
297,2008-01-15 12:19:54.943,-116.73338,33.65585,0.66,13893.513830358796,13.940022939060071,-11.002590929661183,,,,,,,
301,2008-01-15 20:04:49.318,-116.50654,33.47631,0.81,13893.836681921295,-6.025016788419571,10.01375175071871,,,,,,,
303,2008-01-16 00:34:05.208,-116.75883,33.66549,1.08,13894.023671388888,15.014933646412624,-13.356661243662389,,,,,,,
304,2008-01-16 03:44:13.296,-116.56513930884444,33.49174057602726,1.02,13894.155709444443,-4.313335099654947,4.577895235668231,,,,,,,
305,2008-01-16 04:25:08.711,-116.773849,33.842644,2.58,13894.184128599536,34.71559093634571,-14.716232769944956,,,,,,,
307,2008-01-16 06:28:42.729,-116.536095,33.47274,0.73,13894.269938993051,-6.4244442229832845,7.272848443079902,,,,,,,
313,2008-01-16 10:16:25.184,-116.79751,33.93711,1.59,13894.42806925926,45.22334281571653,-16.882807173135678,,,,,,,
315,2008-01-16 12:38:48.178,-116.36467,33.33062,1.64,13894.52694650463,-22.20231034722488,23.211000761197667,,,,,,,
317,2008-01-16 16:45:16.825,-116.58867,33.46143,0.7,13894.698111400465,-7.684508099959458,2.3966689471492697,,,,,,,
321,2008-01-17 06:04:46.263,-116.33831,33.311001,0.91,13895.253313229166,-24.37764281720368,25.66575857766461,,,,,,,
323,2008-01-17 10:35:54.819,-116.83098,33.71424,2.07,13895.441606701388,20.44731022704702,-20.02252222550045,,,,,,,
324,2008-01-17 11:14:34.652,-116.77881,33.67323,1.2,13895.46845662037,15.878336285715683,-15.204367771193288,,,,,,,
325,2008-01-17 12:02:07.193,-116.415,33.44468,0.95,13895.501472141204,-9.529532918915738,18.51076541348966,,,,,,,
328,2008-01-17 14:21:35.218,-116.643112,33.817307,0.67,13895.598324282406,31.88727584164501,-2.642719132704238,,,,,,,
330,2008-01-18 03:07:24.731,-116.413208,33.350136,1.48,13896.130147349537,-20.042020392430604,18.69738686259943,,,,,,,
333,2008-01-18 04:27:11.327,-116.62966,33.45014,0.7,13896.185547766205,-8.940094490082354,-1.4059592784988135,,,,,,,
337,2008-01-18 09:25:28.090,-116.85237,33.86634,1.3,13896.39268622685,37.36438745282816,-21.962000406553692,,,,,,,
342,2008-01-18 20:51:59.798,-116.704689,33.603252,0.75,13896.869442106485,8.088713666292987,-8.352142931101293,,,,,,,
348,2008-01-19 07:04:27.986,-116.78775,33.6799,0.73,13897.29476835648,16.621353986887833,-16.030414360139247,,,,,,,
351,2008-01-19 10:12:10.839,-116.533325,33.502388,0.65,13897.42512545139,-3.127539725902381,7.527196156399519,,,,,,,
354,2008-01-19 11:05:48.270,-116.885109,33.632164,2.07,13897.462364236111,11.332657165737904,-25.0529797768994,,,,,,,
355,2008-01-19 13:53:08.956,-116.39225,33.34988,1.05,13897.57857587963,-20.066518030759887,20.6441114476983,,,,,,,
356,2008-01-19 14:04:47.530,-116.75776,33.92401,0.96,13897.586661226853,43.76090178790534,-13.217751476186804,,,,,,,
360,2008-01-19 18:54:43.588,-116.48586,33.47422,1.18,13897.788004490742,-6.255227504196527,11.932093035534958,,,,,,,
361,2008-01-19 20:27:04.542,-116.74899,33.65925,0.92,13897.852135902778,14.319852095827576,-12.446908110759416,,,,,,,
364,2008-01-20 02:32:42.143,-116.717224,33.657242,0.67,13898.10604332176,14.093207214996124,-9.507092696033933,,,,,,,
367,2008-01-20 04:33:44.425,-116.37997929661664,33.37667720410751,1.31,13898.190097511571,-17.08430103016474,21.77714949249749,,,,,,,
369,2008-01-20 05:00:24.443,-116.377029,33.334923,0.79,13898.208616238428,-21.72653136417615,22.06169828056607,,,,,,,
373,2008-01-20 09:29:58.822,-116.45763,33.50895,1.11,13898.395819699075,-2.3898267674646694,14.54462851712966,,,,,,,
375,2008-01-20 09:36:24.500,-116.45763,33.5088,1.23,13898.400283564815,-2.406506001903065,14.54465373370574,,,,,,,
378,2008-01-20 10:51:13.307,-116.45784,33.50878,0.63,13898.452237349538,-2.408759321440908,14.525187079870944,,,,,,,
381,2008-01-20 16:28:40.980,-116.85743731438052,33.47529330742513,1.53,13898.686585416666,-6.116903982473226,-22.531954663242526,,,,,,,
383,2008-01-20 16:52:38.010,-116.37636,33.37785,0.64,13898.703217708333,-16.95312745349691,22.1129229449521,,,,,,,
390,2008-01-21 03:07:18.318,-116.50585,33.49898,0.98,13899.130073125,-3.504161337810382,10.075110068504827,,,,,,,
391,2008-01-21 03:13:49.467,-116.7261,33.64236,0.7,13899.1346003125,12.439254190339264,-10.330396008459507,,,,,,,
392,2008-01-21 03:23:47.591,-116.72602,33.64251,1.45,13899.141523043982,12.45592545444454,-10.32297235325389,,,,,,,
394,2008-01-21 03:24:29.728,-116.684494,33.509666,0.75,13899.14201074074,-2.319019155914384,-6.488845765797725,,,,,,,
397,2008-01-21 11:25:56.239,-116.7283,33.70199,0.61,13899.476345358797,19.07002816895809,-10.526760124583593,,,,,,,
404,2008-01-22 01:15:37.746,-116.74917,33.70223,0.68,13900.052520208332,19.09903069024581,-12.45734658751036,,,,,,,
405,2008-01-22 01:33:03.140,-116.71552,33.69782,0.75,13900.064619675928,18.60511936182808,-9.344973279366071,,,,,,,
406,2008-01-22 03:10:16.397,-116.749413,33.493374,1.02,13900.132134224536,-4.1246628764596425,-12.510066716515878,,,,,,,
407,2008-01-22 04:09:21.836,-116.82983,33.71092,0.8,13900.173169398147,20.07792150971177,-19.916923281677075,,,,,,,
410,2008-01-22 05:49:41.101,-116.33548,33.329742,0.78,13900.242836817128,-22.29303796865665,25.92315320689021,,,,,,,
412,2008-01-22 06:02:34.795,-116.8098,33.58872,0.62,13900.251791608796,6.486234358165337,-18.089839815917987,,,,,,,
413,2008-01-22 06:17:44.180,-116.8284,33.71046,1.16,13900.262316898148,20.026497764478552,-19.78475799462813,,,,,,,
415,2008-01-22 07:30:13.281,-116.80617,33.89057,0.74,13900.312653715277,40.04978122510291,-17.69135005817497,,,,,,,
416,2008-01-22 08:29:44.805,-116.82754,33.71049,2.02,13900.353990798609,20.029669643054557,-19.705203041281337,,,,,,,
417,2008-01-22 08:30:42.281,-116.82695,33.71002,1.31,13900.354656030093,19.977295947462014,-19.65073675389313,,,,,,,
418,2008-01-22 08:36:52.853,-116.825012,33.707424,0.84,13900.35894505787,19.688268008169207,-19.47206281765982,,,,,,,
427,2008-01-22 18:45:41.110,-116.457199,33.476521,0.6,13900.781725810186,-5.995705542594761,14.590053383107422,,,,,,,
428,2008-01-22 20:07:47.383,-116.76011,33.70811,0.81,13900.838742858798,19.754226022167376,-13.468449588127466,,,,,,,
431,2008-01-22 20:54:26.505,-116.58145,33.49875,0.62,13900.871140104166,-3.534523468784576,3.065112267134191,,,,,,,
432,2008-01-22 21:06:15.615,-116.440033,33.410686,0.96,13900.879347395834,-13.313675951082422,16.194476010176,,,,,,,
434,2008-01-22 21:54:08.856,-116.3743619557939,33.37358284403011,2.1,13900.9126025,-17.427186075873323,22.299545619688555,,,,,,,
435,2008-01-22 22:03:41.429,-116.37695,33.37741,1.09,13900.919229502311,-17.0021786478149,22.058250617749,,,,,,,
437,2008-01-22 22:47:38.303,-116.83032,33.71094,1.2,13900.949748877314,20.08023975145161,-19.96224230178757,,,,,,,
438,2008-01-23 04:17:07.153,-116.66141,33.61066,1.33,13901.178555011573,8.90979526721757,-4.343566398357984,,,,,,,
442,2008-01-23 07:30:09.954,-116.5091886645835,33.594376298069896,0.73,13901.312615208331,7.103102484638267,9.754759195839885,,,,,,,
446,2008-01-23 10:29:04.801,-116.71228,33.64259,0.87,13901.436861122684,12.463536589971136,-9.051039131069988,,,,,,,
447,2008-01-23 11:44:42.787,-116.37595,33.37799,1.24,13901.489384108798,-16.937472808251666,22.15095752917612,,,,,,,
455,2008-01-23 18:16:09.959,-116.582123,33.474136,2.4,13901.761226377315,-6.271495040788049,3.0035620117473347,,,,,,,
458,2008-01-23 21:47:20.151,-116.51116,33.5929,0.65,13901.907872118056,6.9387618875621,9.572332666922929,,,,,,,
461,2008-01-23 22:42:56.031,-116.558441,33.504601,0.62,13901.94648184028,-2.883005671469451,5.1982750909615705,,,,,,,
463,2008-01-24 01:28:57.394,-116.51224993002612,33.59029233708061,0.66,13902.061775393517,6.648702925935661,9.471664914752871,,,,,,,
464,2008-01-24 03:00:42.414,-116.48381,33.48968,2.28,13902.125490902778,-4.535916679610993,12.120069223267356,,,,,,,
468,2008-01-24 06:22:19.858,-116.48352,33.49056,1.44,13902.26550761574,-4.438031251550942,12.14683885180281,,,,,,,
471,2008-01-24 09:41:55.950,-116.74591,33.69798,0.83,13902.404119791669,18.626064976394023,-12.156375089840726,,,,,,,
473,2008-01-24 11:34:36.770,-116.48358,33.48982,0.69,13902.482370023148,-4.520322503794174,12.141378605476156,,,,,,,
475,2008-01-24 13:39:40.252,-116.49042,33.49041,0.69,13902.56921587963,-4.455496961687169,11.506994737566702,,,,,,,
477,2008-01-24 15:07:07.035,-116.6127,33.42093,1.17,13902.629942534722,-12.188199472803168,0.1675997691611633,,,,,,,
478,2008-01-24 15:53:16.381,-116.4579,33.50904,0.63,13902.661995150464,-2.3798570473093896,14.51958058451793,,,,,,,
479,2008-01-24 17:02:03.459,-116.72811,33.69368,0.69,13902.709762256944,18.14597916980346,-10.51019880186104,,,,,,,
481,2008-01-24 18:34:36.590,-116.71878,33.62278,0.84,13902.774034606484,10.261351984672272,-9.654968157938267,,,,,,,
482,2008-01-24 18:39:23.193,-116.71849,33.62278,1.25,13902.777351770832,10.261325006608947,-9.628116438324884,,,,,,,
484,2008-01-24 18:52:42.383,-116.45796,33.50899,0.98,13902.786601655094,-2.3854251878559456,14.514026127445035,,,,,,,
487,2008-01-25 00:13:57.448,-116.78569900743535,33.68264004442164,1.06,13903.009692685184,16.925717410749385,-15.840130409125017,,,,,,,
489,2008-01-25 01:19:00.358,-116.78861523218151,33.68726053150979,1.23,13903.05486525463,17.43994169349706,-16.109097369485983,,,,,,,
495,2008-01-25 09:50:58.448,-116.45143,33.40837,0.86,13903.410398703703,-13.5729228001454,15.13701762413308,,,,,,,
497,2008-01-25 18:35:10.685,-116.941185,33.826492,1.04,13903.774429224535,32.95587922276034,-30.17629996453625,,,,,,,
501,2008-01-26 02:52:38.390,-116.80288,33.89505,0.92,13904.11988877315,40.547376202452064,-17.38676006859159,,,,,,,
503,2008-01-26 05:55:40.705,-116.38014,33.37417,0.94,13904.246998900462,-17.363122922387515,21.76285548373361,,,,,,,
505,2008-01-26 07:24:51.663,-116.40208,33.47424,0.77,13904.308931284724,-6.24023396006073,19.702797846637125,,,,,,,
508,2008-01-26 12:36:40.308,-116.4954,33.50301,0.8,13904.52546652778,-3.0549822993992737,11.043571124487636,,,,,,,
514,2008-01-26 16:52:11.450,-116.58894,33.46183,0.78,13904.702910300924,-7.640036332607154,2.3716113976507773,,,,,,,
519,2008-01-26 22:08:40.462,-116.37587,33.37818,0.68,13904.922690532409,-16.91632872092857,22.158337390602508,,,,,,,
520,2008-01-27 00:13:27.606,-116.37593,33.37802,0.83,13905.009347291669,-16.93413269699238,22.15280696141027,,,,,,,
521,2008-01-27 00:56:57.819,-116.37617,33.37804,1.64,13905.03955809028,-16.93195996293607,22.130516860151648,,,,,,,
523,2008-01-27 01:48:37.824,-116.635391,33.544632,0.74,13905.075437777776,1.5670287734775044,-1.935551470432608,,,,,,,
527,2008-01-27 02:40:41.107,-116.896744,33.760868,0.79,13905.111586886576,25.64674914925938,-26.0911140223233,,,,,,,
530,2008-01-27 04:34:23.956,-116.37659,33.37761,1.31,13905.190555046298,-16.979863163220717,22.091627487542844,,,,,,,
531,2008-01-27 06:07:19.729,-116.746513,33.67263,0.68,13905.255089456015,15.807345085105474,-12.215756534268769,,,,,,,
535,2008-01-27 06:34:07.613,-116.491524,33.492004,0.6,13905.273699224535,-4.278374165873547,11.404406301718188,,,,,,,
539,2008-01-27 06:44:24.312,-116.7519,33.5833,0.85,13905.280836944445,5.874952599832578,-12.727441549365968,,,,,,,
548,2008-01-28 02:44:55.372,-116.758,33.70432,0.95,13906.114529768518,19.33252493218652,-13.273858547499374,,,,,,,
551,2008-01-28 06:59:53.471,-116.763199,33.694702,0.72,13906.291591099536,18.263730810146843,-13.756326986747796,,,,,,,
553,2008-01-28 13:14:55.295,-116.70748477426449,33.69071384681428,1.49,13906.552028877317,17.814255106270416,-8.602332709258638,,,,,,,
554,2008-01-28 15:52:54.029,-116.848961,33.505947,0.74,13906.66173644676,-2.7101792643702374,-21.738076575707115,,,,,,,
556,2008-01-28 20:54:11.921,-116.689568,33.636776,0.77,13906.87097130787,11.815295938841455,-6.949038118172217,,,,,,,
559,2008-01-29 03:59:54.171,-116.62717,33.45276,0.91,13907.16659920139,-8.648794739994107,-1.1749083436179732,,,,,,,
560,2008-01-29 04:13:36.524,-116.37567,33.37816,0.89,13907.176117175924,-16.91850993206911,22.17691330068627,,,,,,,
561,2008-01-29 05:56:47.025,-116.73638,33.51356,0.76,13907.247766493054,-1.88157792780103,-11.298868760270702,,,,,,,
562,2008-01-29 07:32:19.659,-116.32861,33.34447,1.14,13907.314116423611,-20.653625504352743,26.556916662972256,,,,,,,
565,2008-01-29 11:11:36.922,-116.683006,33.526344,1.14,13907.466399560184,-0.4646023468030669,-6.349663628863581,,,,,,,
570,2008-01-29 14:17:37.639,-116.71569,33.6054,0.74,13907.595574525463,8.328500791776687,-9.370746443973472,,,,,,,
572,2008-01-29 16:36:25.690,-116.85840845677905,33.46933334730102,1.3,13907.691964004627,-6.779409595090669,-22.62358495130527,,,,,,,
573,2008-01-29 21:09:44.954,-116.76561,33.6588,0.68,13907.881770300924,14.27193440727184,-13.98521075549535,,,,,,,
581,2008-01-30 12:22:06.810,-116.35048,33.35686,2.57,13908.51535659722,-19.281297877688147,24.521917314888302,,,,,,,
584,2008-01-31 02:50:32.932,-116.49136,33.48925,1.03,13909.118436712964,-4.584586904673885,11.419977724634537,,,,,,,
585,2008-01-31 03:20:37.519,-116.49292,33.48495,0.75,13909.139323136576,-5.062895614577977,11.27587065338788,,,,,,,
587,2008-01-31 04:43:06.088,-116.89642,33.83282,1.38,13909.196598240742,33.647357498520364,-26.039315564870588,,,,,,,
588,2008-01-31 04:44:06.429,-116.886414,33.810158,0.71,13909.197296631944,31.124986344624848,-25.12174181453096,,,,,,,
590,2008-01-31 04:54:38.841,-116.658348,33.484772,1.52,13909.204616215276,-5.08843548303965,-4.065927770610397,,,,,,,
591,2008-01-31 05:24:31.706,-116.811775,33.846062,1.13,13909.22536696759,35.1016927272546,-18.21818107806068,,,,,,,
597,2008-01-31 12:12:52.104,-116.73996,33.687267,0.7,13909.50893638889,17.43415139899575,-11.607377657347232,,,,,,,
599,2008-01-31 16:32:02.098,-116.394226,33.504749,0.61,13909.688913171294,-2.846271059224226,20.42406699996272,,,,,,,
602,2008-01-31 18:49:57.530,-116.832375,33.485806,0.67,13909.78469363426,-4.95310742472193,-20.204968950297896,,,,,,,
603,2008-01-31 19:36:53.620,-116.80628,33.89077,1.12,13909.817287268515,40.072039027123694,-17.701462100175934,,,,,,,
606,2008-01-31 21:00:42.681,-116.85986,33.47281,0.66,13909.875493993057,-6.392506341629875,-22.757311485965776,,,,,,,
607,2008-02-01 01:27:21.034,-116.86335,33.47322,0.65,13910.06066011574,-6.346145689071335,-23.080909284984788,,,,,,,
611,2008-02-01 10:39:18.221,-116.689796,33.68325,0.61,13910.443960891203,16.982983937533785,-6.966386154318776,,,,,,,
612,2008-02-01 11:48:45.237,-116.83281,33.71284,0.62,13910.492190243056,20.29199273420945,-20.19211437714017,,,,,,,
621,2008-02-02 16:49:09.717,-116.37593,33.37867,1.24,13911.700806909725,-16.861856039714706,22.15264116331028,,,,,,,
