index,time,longitude,latitude,magnitude,x,y,time_days
648260,1981-01-07 21:16:20.520,-116.851,34.349,2.2,21.54303657725377,15.56847567658942,4024.886348611111
648263,1981-01-07 22:48:53.940,-117.303,34.63,2.0,52.81175463165489,-25.840149219303573,4024.9506243055557
648270,1981-01-08 14:52:14.370,-118.66,33.908,3.2,-26.29419860312852,-151.28677146655775,4025.619610763889
648274,1981-01-09 00:40:24.120,-117.768,36.101,2.18,216.59364487399148,-67.16263370980211,4026.0280569444444
648277,1981-01-09 02:46:05.630,-117.246,34.194,2.05,4.317771140334743,-20.732420364361342,4026.1153429398146
648283,1981-01-09 13:25:39.520,-117.249,34.196,2.11,4.540774567485662,-21.00784272460287,4026.559485185185
648285,1981-01-09 16:32:41.470,-120.219,36.053,2.17,215.58658951488263,-287.5347238010154,4026.689368865741
648289,1981-01-09 23:58:06.940,-117.283,33.117,2.1,-115.43092601293088,-24.440743075609543,4026.9986914351853
648295,1981-01-10 06:34:32.850,-118.231,34.109,2.53,-4.496079125478111,-111.43603296681444,4027.2739913194446
648301,1981-01-10 21:32:52.090,-117.045,34.385,2.06,25.533365668261865,-2.2406272702125443,4027.8978251157405
648304,1981-01-10 22:41:30.700,-117.309,34.635,2.1,53.36927024672886,-26.387542265645948,4027.945494212963
648306,1981-01-10 23:19:20.250,-120.187,36.201,2.81,231.94950766806105,-284.1309537207918,4027.971762152778
648310,1981-01-11 02:23:36.310,-120.111,36.133,2.98,224.17665359669093,-277.55041296257554,4028.099725810185
648311,1981-01-11 02:24:07.390,-120.227,36.064,2.86,216.8324709712884,-288.2139761042682,4028.1000855324073
648312,1981-01-11 02:27:44.640,-120.088,36.127,2.62,223.44618991724911,-275.5061754591412,4028.1025999999997
648313,1981-01-11 04:44:29.510,-120.656,36.095,3.49,221.59304803775152,-326.6323335243472,4028.197563773148
648314,1981-01-11 08:44:44.880,-116.678,34.064,2.24,-10.107547824561866,31.55707793911322,4028.3644083333334
648315,1981-01-11 09:45:23.830,-115.609,33.118,2.17,-114.44970107685194,131.46522502397042,4028.406525810185
648320,1981-01-11 22:02:13.740,-117.248,34.189,2.58,3.762205140315145,-20.91760707218177,4028.9182145833333
648323,1981-01-11 22:29:04.030,-117.248,34.194,2.54,4.318179391004153,-20.916367341707467,4028.9368521990737
648325,1981-01-11 22:36:26.840,-115.537,32.926,2.18,-135.70431356505492,138.47471472961757,4028.9419773148147
648326,1981-01-11 23:15:43.110,-117.248,34.199,2.36,4.8741536414775375,-20.91512750510852,4028.9692489583335
648327,1981-01-11 23:15:49.450,-117.249,34.2,2.78,4.98555396513312,-21.006846468375237,4028.9693223379627
648330,1981-01-12 03:31:26.830,-117.036,34.395,2.04,26.64515342875125,-1.4145725113773222,4029.146838310185
648331,1981-01-12 04:26:57.640,-116.708,35.282,2.26,125.31882255379897,28.375112636038548,4029.185389351852
648334,1981-01-12 11:44:30.280,-119.284,34.086,2.11,-5.403927884937207,-208.42408815884147,4029.4892393518517
648348,1981-01-13 11:31:41.250,-115.532,32.92,2.09,-136.36474167240257,138.95089930170357,4030.4803385416667
648350,1981-01-13 15:22:45.890,-116.659,35.819,2.8,185.04521084090163,32.60650119639737,4030.640808912037
648352,1981-01-13 20:14:39.030,-117.683,35.041,2.6,98.67418823623034,-60.30833669734184,4030.8435072916664
648354,1981-01-13 22:37:31.370,-117.304,34.638,2.0,53.70156772992283,-25.929154665311703,4030.9427241898147
648355,1981-01-13 22:50:28.810,-118.321,35.047,2.2,99.904197221118,-118.3826229799224,4030.951722337963
648357,1981-01-13 23:00:31.430,-115.523,33.883,3.0,-29.27474985206664,138.23980653398445,4030.9586971064814
648359,1981-01-14 00:12:00.220,-116.721,32.242,2.38,-212.71694571943297,28.18066054364542,4031.00833587963
648363,1981-01-14 18:57:04.410,-114.635,35.083,2.2,105.70473805600233,217.06074452788744,4031.7896343750003
648364,1981-01-14 20:05:00.070,-117.685,35.047,2.3,99.34254617205156,-60.486009885514086,4031.836806365741
648375,1981-01-15 21:59:56.960,-117.287,34.066,2.22,-9.491386385310458,-24.499298429612942,4032.916631481481
648382,1981-01-16 18:51:38.990,-115.756,34.424,2.0,30.59002007337236,115.9876614721169,4033.785867939815
648383,1981-01-16 19:13:15.640,-114.284,35.394,2.3,141.09049888134135,248.0457057267485,4033.8008754629627
648386,1981-01-16 20:08:21.030,-117.684,35.042,2.2,98.78917242092625,-60.60798227851042,4033.8391322916664
648388,1981-01-17 00:09:35.540,-120.584,35.956,3.3,205.9081025298849,-320.72324607271537,4034.006661342593
648391,1981-01-17 09:23:39.440,-117.418,35.26,2.45,122.89958752537105,-36.08569416698579,4034.3914287037037
648395,1981-01-17 13:19:38.100,-119.542,34.211,2.38,9.050996876975628,-231.8337181328099,4034.5553020833336
648396,1981-01-17 21:50:09.750,-117.734,32.882,2.82,-141.36254137277115,-66.62415059331305,4034.9098350694444
648397,1981-01-17 22:30:22.400,-114.703,34.991,2.3,95.331878652601,211.11048484920215,4034.937759259259
648400,1981-01-18 01:18:30.880,-120.649,36.004,2.72,211.45373084498232,-326.375221747157,4035.054524074074
648405,1981-01-18 20:19:55.770,-116.767,33.489,3.01,-74.06850636323139,23.51669343970794,4035.8471732638886
648407,1981-01-18 23:23:48.440,-115.061,32.253,2.73,-209.79375575293483,184.2974412074797,4035.9748662037036
648408,1981-01-19 05:41:09.860,-116.444,34.321,2.48,18.56641773156993,52.9502730878529,4036.236919675926
648421,1981-01-20 00:25:04.000,-116.424,34.745,2.4,65.72340618252653,54.50954346981468,4037.0174074074075
648424,1981-01-20 05:43:22.850,-118.65,34.376,2.12,25.7284503986012,-149.5333013995392,4037.2384589120375
648438,1981-01-21 00:49:15.250,-120.982,35.498,2.0,156.33519497402213,-358.5578171213044,4038.0342042824072
648439,1981-01-21 02:13:16.190,-115.63,33.249,2.23,-99.9101083762498,129.31436034510077,4038.0925484953705
648444,1981-01-21 11:48:25.430,-116.596,33.477,2.0,-75.35045225826917,39.3802473670448,4038.4919609953704
648445,1981-01-21 14:07:46.250,-119.654,36.934,2.7,312.0622704228297,-234.12526223888364,4038.5887297453705
648446,1981-01-21 16:06:16.510,-116.892,33.385,2.12,-85.65435785633285,11.938887300371691,4038.6710244212964
648447,1981-01-21 18:29:06.420,-114.194,35.406,2.3,142.6494455065449,256.1634934954725,4038.7702131944448
648448,1981-01-21 20:06:54.920,-117.684,35.045,2.4,98.92475480251991,-60.09990071875986,4038.838135648148
648449,1981-01-21 20:07:09.590,-117.682,35.044,2.3,98.95620510833959,-60.55157399270664,4038.8383054398146
648457,1981-01-22 19:57:17.920,-117.695,35.764,2.19,179.0747705065941,-60.85817640511794,4039.8314574074075
648459,1981-01-22 20:03:20.030,-117.683,35.048,2.2,99.45254769685867,-60.30320725236084,4039.83564849537
648461,1981-01-22 22:50:51.590,-115.218,32.395,2.39,-194.27236896942568,169.26306701485004,4039.9519859953703
648463,1981-01-22 23:20:19.110,-115.224,32.395,2.26,-194.28215515816663,168.6997209840748,4039.972443402778
648465,1981-01-23 02:06:30.860,-115.225,32.395,2.44,-194.28378301701085,168.60582992470358,4040.0878571759263
648468,1981-01-23 05:59:37.600,-115.968,33.256,2.09,-99.50509599889703,97.87611669687696,4040.249740740741
648471,1981-01-23 08:47:11.270,-116.609,33.995,2.93,-17.756513765889434,37.94386707535838,4040.3661026620366
648472,1981-01-23 13:21:57.900,-119.917,34.415,2.15,32.648094211411056,-265.6590712098392,4040.5569201388885
648475,1981-01-23 18:36:30.740,-117.175,32.034,2.9,-235.8753608560173,-14.559231170459247,4040.7753557870374
648477,1981-01-23 20:26:40.020,-116.279,33.863,2.39,-32.262489168855524,68.47242163283917,4040.851852083333
648478,1981-01-23 22:13:03.490,-115.599,33.113,2.89,-114.99284898808236,132.4041053718119,4040.925734837963
648480,1981-01-23 22:43:13.750,-117.303,34.632,2.0,53.03414423598206,-25.839528758163794,4040.946686921296
648481,1981-01-23 22:47:17.160,-118.752,34.856,2.2,79.25421564484078,-157.98032718133177,4040.949504166667
648482,1981-01-24 00:36:44.240,-116.085,33.006,2.01,-127.40870906651917,87.247379341153,4041.025512037037
648487,1981-01-24 10:21:19.370,-115.608,33.115,2.29,-114.78200086774004,131.56288775842015,4041.4314741898147
648494,1981-01-25 11:15:30.230,-116.986,32.135,2.36,-224.6549455574753,3.256996271765076,4042.4690998842593
648495,1981-01-25 12:08:44.870,-116.986,32.057,2.0,-233.3281497331911,3.259831603529466,4042.5060748842593
648497,1981-01-25 15:02:34.660,-115.968,33.25,2.39,-100.17225686153904,97.8828916803498,4042.6267900462967
648506,1981-01-26 05:23:02.400,-116.186,33.815,3.0,-37.53365143601545,77.10260362900259,4043.224333333333
648509,1981-01-26 10:20:57.820,-117.545,33.91,2.9,-27.160410794998057,-48.39435691618343,4043.4312247685184
648512,1981-01-26 20:00:52.690,-117.691,35.045,2.4,99.12375741446222,-61.03370249013876,4043.833943171296
648513,1981-01-27 04:47:33.630,-115.969,33.249,2.6,-100.28440163091147,97.79102988259424,4044.1996947916664
648516,1981-01-27 12:09:33.350,-120.389,36.092,2.56,220.42227488148532,-302.664011253077,4044.5066359953707
648517,1981-01-27 20:02:17.980,-117.686,35.05,2.1,99.67672646766604,-60.57483634677678,4044.8349303240743
648520,1981-01-27 22:44:32.100,-116.849,33.984,2.21,-19.448259618853214,15.793256491820435,4044.94759375
648524,1981-01-28 04:00:16.490,-118.331,34.023,2.74,-13.944960486022577,-120.76457221629468,4045.1668575231483
648529,1981-01-28 07:31:54.450,-115.228,32.418,2.03,-191.73126326025044,168.28057800674483,4045.313824652778
648540,1981-01-28 22:56:47.660,-117.863,36.133,2.19,220.2194468571638,-75.66874765205104,4045.9561071759263
648543,1981-01-29 04:51:02.000,-116.782,33.494,2.08,-73.51586730915365,22.12434625216579,4046.2021064814817
648553,1981-01-29 21:10:58.630,-116.799,33.491,2.08,-73.88803093668794,20.702074448718196,4046.8826230324075
648554,1981-01-30 00:36:09.560,-116.424,34.755,2.2,66.83534981887142,54.502976801164905,4047.0251106481483
648557,1981-01-30 00:43:33.480,-116.094,33.018,2.0,-126.08196512865148,86.3962330067189,4047.0302486111113
648558,1981-01-30 01:10:21.960,-116.781,33.5,2.11,-72.84848219679265,22.215529754010607,4047.0488652777776
648559,1981-01-30 01:54:13.090,-118.476,33.911,3.08,-26.217563529974804,-134.30357623499228,4047.079318171296
648562,1981-01-30 07:05:02.220,-116.428,34.048,2.05,-11.781226593333889,54.5959689381233,4047.2951645833336
648563,1981-01-30 07:16:58.310,-115.036,32.169,2.63,-219.08905786976052,186.82399090382,4047.303452662037
648565,1981-01-30 08:19:31.350,-116.772,33.502,2.27,-72.6241077231863,23.049524829519672,4047.3468906250005
648568,1981-01-30 14:46:40.000,-120.75,36.0,2.46,211.34190374653727,-335.47273461828536,4047.615740740741
648569,1981-01-30 15:19:23.400,-116.41,33.838,2.07,-35.12228185288958,56.39353144426238,4047.6384652777774
648571,1981-01-30 17:15:05.630,-116.808,33.997,2.18,-17.590150315243694,19.597620071987443,4047.718815162037
648573,1981-01-31 00:00:56.290,-116.582,35.753,2.44,177.7339785032511,39.582517894379,4048.00065150463
648575,1981-01-31 00:38:35.010,-115.953,33.023,2.17,-125.39879434251893,99.53718336650869,4048.026794097222
648580,1981-01-31 05:23:22.380,-120.171,36.095,3.62,220.11955507621457,-283.0720767184646,4048.224564583333
648581,1981-01-31 06:18:31.550,-120.151,36.13,3.27,223.95450865960208,-281.152216984375,4048.262865162037
648582,1981-01-31 07:23:31.200,-120.266,36.025,2.55,212.60928514531795,-291.8607257477956,4048.308
648583,1981-01-31 07:52:11.470,-120.236,35.998,2.44,209.5207277613397,-289.2613868387972,4048.3279105324077
648592,1981-02-01 00:01:54.280,-116.785,33.497,2.54,-73.18292538795895,21.845388558571013,4049.0013226851847
648593,1981-02-01 00:23:20.610,-116.785,33.498,2.26,-73.07173053638007,21.84513476446051,4049.016210763889
648594,1981-02-01 03:08:52.490,-120.051,36.094,2.48,219.676317244722,-272.2966157651568,4049.1311630787036
648598,1981-02-01 08:24:44.040,-116.777,33.496,2.47,-73.29238848974678,22.587481970753554,4049.3505097222223
648601,1981-02-01 11:30:07.160,-116.769,33.487,3.59,-74.29135248412138,23.33176048171749,4049.4792495370375
648604,1981-02-01 11:48:22.080,-116.782,33.499,3.0,-72.95989306084881,22.12306114434326,4049.491922222222
648605,1981-02-01 11:49:50.420,-116.779,33.505,2.16,-72.29207321924589,22.399679634407136,4049.492944675926
648609,1981-02-01 13:30:49.910,-116.781,33.498,2.24,-73.07087189477816,22.216045974100005,4049.5630776620374
648618,1981-02-01 19:27:07.920,-116.782,33.489,3.17,-74.10077407993664,21.76910695264984,4049.8105083333335
648621,1981-02-01 20:13:11.840,-118.551,35.376,2.56,136.77868291939092,-138.76046037426843,4049.842498148148
648622,1981-02-01 20:21:24.360,-119.077,35.03,2.47,99.15464518852912,-187.23548782097964,4049.8481986111115
648625,1981-02-01 21:07:05.260,-116.782,33.489,2.21,-74.06403867288327,22.53242065240165,4049.8799219907405
648629,1981-02-01 23:30:15.620,-119.325,33.963,2.05,-18.99549779083205,-212.5070658106961,4049.9793474537037
648632,1981-02-02 00:13:38.960,-118.412,34.458,2.21,34.522288099137405,-127.568389255578,4050.0094787037033
648637,1981-02-02 04:33:27.470,-121.21,36.553,2.48,274.44619361157135,-374.2111977781397,4050.1899012731483
648650,1981-02-02 12:25:42.600,-116.762,33.968,2.69,-20.805024260117797,23.846410009719825,4050.517854166667
648655,1981-02-02 16:12:20.610,-116.221,32.993,2.16,-128.9609931331212,74.57613452049061,4050.6752385416667
648660,1981-02-02 20:08:49.130,-118.15,35.432,2.09,142.52667306411672,-102.33384375206182,4050.839457523148
648661,1981-02-02 22:40:44.150,-118.76,34.836,2.01,77.04290275963518,-158.74855860901556,4050.9449554398147
648670,1981-02-03 04:45:16.950,-120.206,36.233,2.68,235.56115027454908,-285.7202787295879,4051.198112847222
648673,1981-02-03 08:38:54.700,-115.208,32.485,2.27,-184.24878627128865,170.02944571869463,4051.360355324074
648675,1981-02-03 11:09:00.830,-120.136,36.115,2.38,222.24491429519068,-279.8581078226415,4051.464592939815
648677,1981-02-03 14:30:31.810,-115.609,33.114,2.13,-114.894470552497,131.4712678056832,4051.604534837963
648678,1981-02-03 18:20:02.560,-116.626,33.452,2.35,-78.14142286544127,36.608370398474506,4051.7639185185185
648679,1981-02-03 20:03:15.910,-117.687,35.05,2.0,99.67732505019306,-60.66586792205868,4051.8356008101855
648680,1981-02-03 20:03:32.270,-117.692,35.044,2.4,99.01316631345544,-61.12548230097607,4051.835790162037
648681,1981-02-03 22:37:22.390,-117.297,34.63,2.0,52.810245408762974,-25.29117193471366,4051.9426202546297
648685,1981-02-04 01:59:29.790,-118.051,35.752,2.45,178.01249316757824,-92.9958791390623,4052.082983680556
648688,1981-02-04 02:12:35.170,-116.776,33.494,2.47,-73.51455764662921,22.680738870896224,4052.092073726852
648703,1981-02-04 14:20:30.940,-116.763,33.505,2.18,-72.28846525282646,23.883203395662417,4052.597580324074
648710,1981-02-04 20:06:49.130,-117.685,35.045,2.3,98.77959917528841,-60.29772526244351,4052.8380686342593
648714,1981-02-04 23:32:37.190,-115.953,33.227,2.15,-102.71532810651529,99.30407210838467,4052.9809859953702
648716,1981-02-05 06:49:54.790,-116.775,33.499,2.26,-72.9583619817729,22.772148153732942,4053.2846619212964
648719,1981-02-05 11:18:30.740,-116.763,33.495,2.33,-73.40041362154032,23.88597846417185,4053.4711891203706
648721,1981-02-05 11:35:56.990,-116.776,33.492,2.02,-73.73694733818736,22.681265809463703,4053.4832984953705
648722,1981-02-05 13:01:58.780,-116.773,33.495,2.01,-73.30883650894961,23.20725417029465,4053.543041435185
648724,1981-02-05 13:38:11.050,-116.793,33.49,2.97,-73.96296330360188,21.10527353305617,4053.5681834490742
648727,1981-02-05 18:57:25.050,-116.771,33.502,2.8,-72.62388267504382,23.14224829804437,4053.789873263889
648733,1981-02-05 20:18:06.690,-117.683,35.047,2.1,99.3413534884326,-60.30394006734821,4053.8459107638887
648736,1981-02-05 21:15:12.880,-116.855,34.349,2.0,21.542432552755884,15.20125820701663,4053.8855657407407
648748,1981-02-06 03:22:51.970,-116.398,32.907,2.11,-138.6376004196749,58.12492064934782,4054.1408792824077
648755,1981-02-06 12:32:13.470,-116.743,34.018,2.85,-15.240688031257111,25.58349677541301,4054.522378125
648757,1981-02-06 15:45:58.760,-115.957,33.248,2.44,-100.38411990010282,98.90806086386854,4054.6569300925926
648760,1981-02-06 20:35:10.920,-116.718,32.346,2.47,-201.15186524296809,28.429665198055098,4054.857765277778
648772,1981-02-07 07:23:56.650,-115.969,33.251,2.05,-100.41141439656694,98.23037915519447,4055.308294560185
648774,1981-02-07 07:47:17.950,-120.779,36.294,2.29,244.1228177924185,-336.83474196883685,4055.324513310185
648781,1981-02-07 14:31:12.560,-115.97,33.248,2.17,-100.3965455017383,97.6991659105472,4055.6050064814817
648782,1981-02-07 15:05:32.830,-121.373,36.66,2.73,286.9623744008127,-388.2326920036944,4055.6288521990737
648790,1981-02-08 13:05:39.390,-116.773,33.496,2.17,-73.29150093015289,22.958401731068083,4056.5455947916666
648791,1981-02-08 13:05:46.290,-116.764,33.494,2.31,-73.51184074031684,23.79352387525305,4056.545674652778
648795,1981-02-08 17:31:06.630,-116.77,33.511,2.19,-71.6229031488437,23.23254180193243,4056.729937847222
648803,1981-02-09 05:07:14.600,-116.804,34.528,2.1,41.45509288338381,19.84083205048045,4057.213363425926
648811,1981-02-09 13:37:44.560,-116.793,33.494,2.07,-73.51818387699107,21.104292923908066,4057.567876851852
648816,1981-02-10 00:46:11.040,-117.215,34.008,2.22,-16.3703416766197,-17.920605962280725,4058.0320722222223
648826,1981-02-10 22:11:30.970,-116.789,33.481,2.36,-74.96288724270474,21.47846417640343,4058.92466400463
648828,1981-02-10 23:03:45.310,-120.24,36.199,3.01,231.8786157076886,-288.892397319877,4058.960941087963
648831,1981-02-11 02:37:49.710,-120.252,36.183,3.44,230.13444835065263,-290.0271435111854,4059.109603125
648833,1981-02-11 04:41:06.650,-120.289,35.95,3.4,204.33821251064143,-294.2039160883489,4059.1952158564814
648837,1981-02-11 08:23:07.050,-116.788,33.489,2.56,-74.07311871229356,21.56920623885097,4059.349387152778
648840,1981-02-11 09:43:37.090,-117.654,35.782,2.14,181.17319841387177,-56.79862226444137,4059.405290393518
648843,1981-02-11 10:35:20.320,-115.894,32.961,2.14,-132.23421593908677,105.1124862592346,4059.4412074074075
648852,1981-02-11 16:33:36.510,-119.507,33.918,2.08,-23.605490988434457,-229.40890423572068,4059.6900059027776
648873,1981-02-12 15:04:00.690,-116.791,33.493,2.02,-73.62896567002066,21.290004496808866,4060.627785763889
648876,1981-02-12 15:45:53.150,-118.888,35.104,2.1,107.04929290826372,-169.87628593127957,4060.656865162037
648878,1981-02-12 16:04:39.950,-116.796,33.489,2.56,-74.07477098645074,20.827306112225976,4060.6699068287035
648879,1981-02-12 16:06:06.540,-116.796,33.491,2.07,-73.85238126951039,20.826822287667813,4060.670909027778
648880,1981-02-12 16:08:04.650,-116.789,33.489,2.17,-74.0733284089541,21.47646873005228,4060.6722760416665
648883,1981-02-12 20:06:32.580,-117.684,35.055,2.0,100.23150302853564,-60.38910326201195,4060.8378770833333
648896,1981-02-13 02:30:42.050,-116.791,33.491,2.02,-73.85135538079416,21.29049911017158,4061.104653356482
648900,1981-02-13 05:02:50.740,-119.067,35.046,2.18,100.91521194112812,-186.28890017816008,4061.2103094907407
648905,1981-02-13 06:30:08.190,-116.797,34.529,2.38,41.56767508363735,20.48184492237228,4061.270928125
648910,1981-02-14 01:49:01.770,-118.001,36.134,2.33,220.44322505586095,-88.06289790807791,4062.0757149305555
648914,1981-02-14 16:07:08.570,-116.789,33.502,2.18,-72.62779530528309,21.473225538957976,4062.6716269675926
648928,1981-02-15 10:28:19.850,-116.427,34.029,2.2,-13.893385535366772,54.70036407168656,4063.436340856482
648929,1981-02-15 11:56:26.200,-115.431,32.486,2.43,-184.4813244963723,149.11097034602213,4063.497525462963
648941,1981-02-16 07:02:30.620,-116.459,32.093,2.4,-229.18265784068785,52.91390937765028,4064.2934099537038
648943,1981-02-16 09:16:49.710,-116.771,33.506,2.27,-72.17910330579103,23.141172671276923,4064.386686458333
648948,1981-02-16 21:13:08.700,-119.949,35.702,2.25,175.82183306351877,-264.4225099366999,4064.884128472222
648949,1981-02-16 21:53:13.130,-119.885,35.83,2.61,189.88668342948185,-258.2346141883553,4064.911957523148
648952,1981-02-17 00:21:32.610,-119.904,35.83,2.08,189.93562759164388,-259.9470390550667,4065.014960763889
648957,1981-02-17 04:34:41.060,-119.076,35.043,2.14,100.59824112085784,-187.1148944070972,4065.1907530092594
648965,1981-02-17 20:39:01.820,-119.895,35.812,2.28,187.91115946875652,-259.19388547513034,4065.8604377314814
648966,1981-02-17 20:42:11.770,-119.891,35.821,2.34,188.9014823571427,-258.80433969376725,4065.8626362268515
648967,1981-02-17 22:04:34.900,-119.917,35.842,2.64,191.3034616637974,-261.0797244342991,4065.9198483796295
648974,1981-02-18 04:03:27.830,-115.253,32.458,2.24,-187.3239428629092,165.85912974288945,4066.1690721064815
648977,1981-02-18 06:21:33.500,-115.243,32.48,2.21,-184.8616726189001,166.75599697231897,4066.2649710648147
648981,1981-02-18 09:50:33.260,-119.905,35.857,2.4,192.94007440010685,-259.94984014296125,4066.410107175926
648982,1981-02-18 10:49:24.280,-118.073,36.722,3.06,285.8901156208572,-93.82927818711174,4066.4509754629626
648983,1981-02-18 11:17:48.660,-120.043,35.948,2.52,203.42260542659727,-272.0742723180075,4066.4707020833334
648989,1981-02-19 06:37:22.730,-116.43,32.956,2.79,-133.20663815454637,55.10653485604002,4067.2759575231485
649001,1981-02-20 02:01:43.130,-119.885,35.819,2.77,188.66370010214297,-258.26993361674187,4068.0845269675924
649002,1981-02-20 02:24:05.480,-119.897,35.821,2.49,188.91693627217143,-259.3451660691573,4068.1000634259262
649003,1981-02-20 04:46:10.870,-119.881,35.855,2.38,192.65592853611528,-257.7939191413732,4068.198736921296
649005,1981-02-20 15:05:50.910,-116.441,34.215,2.24,6.781371536307185,53.29284376390429,4068.6290614583336
649009,1981-02-20 22:50:44.410,-115.499,33.889,2.4,-28.574902977100592,140.44514947831712,4068.9519028935188
649013,1981-02-21 02:20:15.900,-116.167,33.867,2.28,-31.737092507422428,78.80976755731074,4069.09740625
649025,1981-02-21 15:09:51.820,-116.45,33.504,3.12,-72.5359520459265,53.14450389536317,4069.6318497685184
649028,1981-02-21 18:19:30.430,-116.433,32.962,2.6,-132.54107044076383,54.822849187656814,4069.7635466435186
649030,1981-02-21 21:45:40.410,-116.085,33.216,2.9,-104.05801022419722,87.03713485653587,4069.9067177083334
649031,1981-02-21 22:56:16.580,-116.763,33.654,3.39,-55.720434701774806,23.84179785640204,4069.9557474537037
649032,1981-02-21 22:56:48.620,-116.739,33.667,2.5,-54.26905908675986,26.059269778019345,4069.956118287037
649033,1981-02-21 22:58:08.460,-116.756,33.671,2.14,-53.82847212183653,24.48485461484009,4069.957042361111
649037,1981-02-22 01:46:51.900,-118.391,34.431,2.13,31.493980418044607,-125.6836949746015,4070.0742118055555
649038,1981-02-22 02:29:13.320,-119.892,36.0,2.33,208.80529342595148,-258.3175031014627,4070.1036263888886
649039,1981-02-22 03:13:29.000,-119.67,34.246,2.63,13.521856732796223,-243.60158333737772,4070.134363425926
649045,1981-02-22 06:54:22.810,-119.663,34.249,2.13,13.441635812630146,-242.6893679564136,4070.2877640046295
649049,1981-02-22 08:50:33.960,-115.971,33.247,2.49,-100.50868847403518,97.60729976430224,4070.368448611111
649055,1981-02-22 19:46:54.220,-115.489,35.671,2.35,169.58159516402733,138.362305232684,4070.824238657408
649063,1981-02-23 06:12:48.020,-120.9,35.226,3.38,125.80856293977162,-352.31338019893815,4071.25888912037
649064,1981-02-23 06:19:54.480,-118.082,35.715,2.68,173.92742217600906,-95.837498176415,4071.263825
649067,1981-02-23 10:49:58.300,-117.238,34.041,2.47,-12.6966389769471,-20.032854009038477,4071.451369212963
649068,1981-02-23 13:07:05.450,-120.743,36.208,3.36,234.4417940183459,-333.9713215990475,4071.5465908564815
649070,1981-02-23 14:28:46.900,-115.196,32.376,2.42,-196.34883782781924,171.36529320467588,4071.6033206018515
649071,1981-02-23 14:41:09.160,-115.164,32.332,2.68,-201.18785587927007,174.45669182988928,4071.6119115740744
649075,1981-02-23 21:03:43.310,-117.688,35.05,2.24,99.67792453162043,-60.75689949138203,4071.8775846064814
649076,1981-02-23 21:04:00.450,-117.669,35.044,2.26,98.59293034686307,-58.795978438549234,4071.877782986111
649078,1981-02-23 23:11:08.350,-115.515,33.884,2.1,-29.15271688488405,138.9765894462506,4071.966068865741
