id,time,longitude,latitude,magnitude,x,y,time_days
74,2008-01-03 05:47:11.090,-116.95116,33.80385,0.62,30.44180079134903,-31.1057749873145,13881.241100578703
78,2008-01-03 07:30:07.114,-116.85374,33.86824,0.67,37.57658939887585,-22.08784846359413,13881.312582337961
83,2008-01-03 09:08:10.495,-116.79332,33.475281,0.9,-6.129716643381841,-16.584912078018636,13881.380677025465
84,2008-01-03 09:31:53.084,-116.70712,33.69396,1.64,18.17582078050433,-8.56810689424199,13881.397142175927
85,2008-01-03 10:13:00.164,-116.66179,33.61056,1.24,8.89933201006105,-4.378607294711071,13881.425696342592
88,2008-01-03 11:04:39.017,-116.66166,33.61081,1.01,8.92712525758455,-4.366555951968588,13881.461562696759
89,2008-01-03 11:41:11.002,-116.66162,33.6106,0.79,8.903772638498335,-4.362862371645387,13881.486932893516
92,2008-01-03 12:09:49.208,-116.66158,33.61082,0.93,8.928233838908378,-4.359147044284488,13881.506819537037
93,2008-01-03 13:27:25.858,-116.66279,33.61098,1.18,8.946076568280438,-4.47119081895569,13881.560715949072
94,2008-01-03 17:18:06.078,-116.789482,33.864662,1.14,37.16685315684816,-16.1557195399149,13881.720903680556
99,2008-01-04 05:43:15.007,-116.46223,33.51141,0.87,-2.1162822239096366,14.117896164779223,13882.238368136574
104,2008-01-04 10:51:54.425,-116.68808,33.66768,1.29,15.252205155499947,-6.808686611507823,13882.452713252314
107,2008-01-04 11:32:45.741,-116.75187,33.66391,1.26,14.839010147937538,-12.712618705150762,13882.481084965277
111,2008-01-04 13:59:54.201,-116.49676,33.48927,1.0,-4.582303800397444,10.919358777477598,13882.583266215277
112,2008-01-04 14:33:58.764,-116.94227,33.50734,0.99,-2.531203649146319,-30.388778621354597,13882.606930138889
113,2008-01-04 14:56:25.370,-116.517982,33.493298,0.72,-4.136442703996257,8.950913231978747,13882.62251585648
116,2008-01-04 17:56:19.007,-116.336067,33.379894,0.83,-16.715900286681624,25.853848370697367,13882.747442210648
118,2008-01-04 21:34:57.220,-117.07097,33.66084,0.7,14.582277119798189,-42.24605954474273,13882.89927337963
121,2008-01-05 02:50:13.695,-116.894516,33.799187,0.7,29.90770421342806,-25.87344351124002,13883.118214062502
123,2008-01-05 03:52:35.809,-116.66114,33.356327,2.04,-19.370114360718954,-4.331112646008972,13883.16152556713
127,2008-01-05 07:07:41.176,-116.76379,33.67918,0.94,16.53848234314254,-13.81334010102795,13883.297004351853
129,2008-01-05 13:10:39.895,-116.43999,33.47231,1.23,-6.46075481376394,16.187110802248426,13883.549072858796
130,2008-01-05 13:27:46.223,-116.80326,33.69512,0.95,18.3168877285457,-17.46232297075955,13883.560951655094
139,2008-01-06 04:42:15.756,-116.3894,33.48746,1.9,-4.767117948965089,20.8758508264628,13884.196015694444
141,2008-01-06 07:29:22.500,-116.507607,33.491852,0.74,-4.29628743332228,9.913163092166217,13884.312065972223
145,2008-01-06 12:15:48.463,-116.403,33.344505,1.0,-20.665634332245272,19.64697455427967,13884.51097758102
146,2008-01-06 13:40:09.816,-116.740517,33.634907,2.14,11.61268877972464,-11.665848087207818,13884.569558055555
147,2008-01-06 20:28:32.259,-116.2896,33.35911,1.11,-19.01444103775413,30.175622669385056,13884.853151145833
148,2008-01-06 21:15:16.478,-116.81988,33.71111,1.23,20.097819165716253,-18.996379423926047,13884.885607384262
149,2008-01-06 22:32:34.260,-117.07088,33.66027,1.89,14.518859467558718,-42.23800951206427,13884.939285416667
151,2008-01-06 23:18:23.937,-117.07166,33.65982,1.05,14.469140130556957,-42.310420340091234,13884.971110381945
154,2008-01-07 03:37:17.312,-116.73353,33.68616,1.69,17.310996699012534,-11.012443436955689,13885.150894814815
155,2008-01-07 04:03:04.006,-116.6282,33.4522,0.74,-8.710411466803315,-1.2703198245141365,13885.16879636574
156,2008-01-07 05:01:20.503,-116.56799,33.59676,0.77,7.364810007871912,4.308458941797411,13885.20926508102
157,2008-01-07 05:07:35.477,-116.81567,33.69984,1.67,18.843888590043623,-18.609404522833252,13885.21360505787
158,2008-01-07 05:10:36.582,-116.810249,33.691929,1.01,17.96326500271907,-18.10957692114997,13885.215701180556
160,2008-01-07 07:14:49.152,-116.705826,33.655746,0.99,13.926511963400172,-8.452142052550805,13885.301957777778
164,2008-01-07 09:45:04.137,-116.721642,33.64584,0.91,12.826417092846336,-9.917159456840356,13885.406297881942
165,2008-01-07 14:27:26.995,-116.590149,33.469093,0.67,-6.8318142038114384,2.2594237809639246,13885.602395775464
166,2008-01-07 17:22:47.358,-116.403191,33.301823,1.44,-25.41168999304896,19.638866309446183,13885.724159236112
168,2008-01-07 18:11:20.050,-116.57389,33.45143,2.76,-8.795378044567528,3.768327641112801,13885.757870949074
171,2008-01-08 00:35:42.651,-116.69207,33.6749,0.72,16.05530180699707,-7.17733507284501,13886.024799201388
184,2008-01-08 17:34:22.819,-116.787102,33.682957,0.7,16.961816731260765,-15.9697333298078,13886.732208553241
185,2008-01-08 20:50:35.231,-116.68967,33.68052,1.66,16.6017351934779,-7.0104092366417605,13886.868463321758
188,2008-01-09 03:45:01.072,-116.68967,33.68052,1.21,16.225384848673002,-7.093177921997984,13887.156262407409
190,2008-01-09 05:14:15.493,-116.75193,33.644524,0.72,12.683393127785047,-12.721033712025264,13887.218234872686
192,2008-01-09 06:11:12.751,-116.5694,33.5093,1.08,-2.360355766900562,4.182095476420046,13887.257786469909
195,2008-01-09 07:45:49.965,-116.52339,33.47717,0.85,-5.930247775286546,8.450997999399274,13887.323494965276
198,2008-01-09 09:43:25.298,-116.83757,33.618057,0.67,9.754188202761938,-20.654956387699347,13887.405153912036
200,2008-01-09 12:43:36.901,-116.944366,33.71212,0.73,20.239881286981745,-30.51059656194217,13887.530288206019
202,2008-01-09 15:44:18.437,-116.34769,33.34742,0.75,-20.329674391348707,24.783889735288227,13887.655768946759
204,2008-01-09 19:01:33.804,-116.45384,33.50616,0.96,-2.698882204505069,14.896649935899816,13887.79275236111
207,2008-01-10 05:08:40.679,-116.35454,33.32197,0.92,-23.161196318689125,24.154683141997992,13888.21435971065
208,2008-01-10 07:23:37.822,-116.456833,33.497856,0.76,-3.622670369758628,14.620550372649882,13888.30807664352
214,2008-01-10 17:28:31.135,-116.44202,33.49707,0.96,-3.7078841352564247,15.994246708463224,13888.728138136574
216,2008-01-10 21:26:39.291,-116.510681,33.494545,0.72,-3.997128996672215,9.627803662139929,13888.893510312502
222,2008-01-11 05:47:33.429,-116.42603,33.37741,0.71,-17.01088467430042,17.501087284962782,13889.241359131944
223,2008-01-11 06:54:31.339,-116.58149,33.49619,1.17,-3.818543290520897,3.061648167310167,13889.287862719908
235,2008-01-12 02:14:19.630,-116.399857,33.410542,0.68,-13.32205989166197,19.92377312370517,13890.093282754631
239,2008-01-12 09:39:28.016,-116.80036,33.69864,2.66,18.707808544440457,-17.193328115817405,13890.402407592594
242,2008-01-12 11:18:05.126,-116.80228,33.69076,0.8,17.831913249672766,-17.372539100846762,13890.470892662039
256,2008-01-13 03:42:59.552,-116.39277,33.42724,1.07,-11.463945705740938,20.57762309737209,13891.154855925926
265,2008-01-13 15:43:44.765,-116.85785,33.47013,0.87,-6.690307562562801,-22.57142246956868,13891.655379224536
273,2008-01-14 07:32:57.774,-116.73819,33.65268,1.13,13.588696330321516,-11.448055333837916,13892.314557569447
274,2008-01-14 07:33:06.228,-116.718948,33.64917,0.62,13.19644155988694,-9.667409363918338,13892.314655416665
275,2008-01-14 07:39:17.439,-116.73743,33.65244,1.02,13.561925839889229,-11.37774142413868,13892.31895184028
276,2008-01-14 09:54:56.457,-116.37147,33.42089,1.31,-12.165608455584392,22.555947515666404,13892.413153437501
278,2008-01-14 13:39:05.979,-116.47688,33.48463,0.62,-5.095979491252167,12.763620645102804,13892.56881920139
282,2008-01-15 00:01:09.936,-116.46307,33.48052,1.19,-5.551206627530195,14.0450302095176,13893.000809444446
283,2008-01-15 01:23:14.841,-116.6065,33.42349,1.33,-11.902872941070733,0.7431452542197651,13893.05781065972
284,2008-01-15 02:58:37.318,-116.62588,33.45358,1.08,-8.556988456974082,-1.0550648611091835,13893.124043032409
291,2008-01-15 07:43:01.616,-116.76562,33.66456,1.23,14.9130584598067,-13.98504698590705,13893.32154648148
292,2008-01-15 07:51:10.601,-116.761147,33.813282,0.67,31.449591378605568,-13.547618678862706,13893.327206030091
296,2008-01-15 11:35:08.441,-116.33082,33.3921,0.87,-15.35733779488202,26.33734063415578,13893.482736585647
297,2008-01-15 12:19:54.943,-116.73338,33.65585,0.66,13.940663079380654,-11.002436860860858,13893.513830358797
301,2008-01-15 20:04:49.318,-116.50654,33.47631,0.81,-6.024376310345167,10.013906140430953,13893.836681921297
303,2008-01-16 00:34:05.208,-116.75883,33.66549,1.08,15.015573748371068,-13.35650719217444,13894.023671388888
304,2008-01-16 03:44:13.296,-116.56112,33.49171,1.02,-4.0594262012415046,4.819687139772362,13894.155709444445
305,2008-01-16 04:25:08.711,-116.773849,33.842644,2.58,34.716231016237906,-14.71607903786962,13894.184128599536
307,2008-01-16 06:28:42.729,-116.536095,33.47274,0.73,-6.423803787872892,7.273002838400059,13894.269938993053
313,2008-01-16 10:16:25.184,-116.79751,33.93711,1.59,45.22398286026686,-16.882653612131417,13894.42806925926
315,2008-01-16 12:38:48.178,-116.36467,33.33062,1.64,-22.201669659970094,23.211155407256577,13894.52694650463
317,2008-01-16 16:45:16.825,-116.58867,33.46143,0.7,-7.683867743899933,2.3968233637544696,13894.698111400463
321,2008-01-17 06:04:46.263,-116.33831,33.311001,0.91,-24.37700209134041,25.66591325793959,13895.253313229166
323,2008-01-17 10:35:54.819,-116.83098,33.71424,2.07,20.44795022088158,-20.022368262769803,13895.441606701388
324,2008-01-17 11:14:34.652,-116.77881,33.67323,1.2,15.878976357987732,-15.204213734059412,13895.46845662037
325,2008-01-17 12:02:07.193,-116.415,33.44468,0.95,-9.528892305662929,18.510919858308448,13895.501472141203
328,2008-01-17 14:21:35.218,-116.643112,33.817307,0.67,31.887916116985384,-2.642565352813869,13895.598324282406
330,2008-01-18 03:07:24.731,-116.413208,33.350136,1.48,-20.04137977646216,18.69754147489521,13896.130147349537
333,2008-01-18 04:27:11.327,-116.62966,33.45014,0.7,-8.939454194111018,-1.4058048416333977,13896.185547766205
337,2008-01-18 09:25:28.090,-116.85237,33.86634,1.3,37.36502741469439,-21.96184671885906,13896.39268622685
342,2008-01-18 20:51:59.798,-116.704689,33.603252,0.75,8.089353849166935,-8.351988767344828,13896.869442106483
348,2008-01-19 07:04:27.986,-116.78775,33.6799,0.73,16.62199404582392,-16.03026033517562,13897.29476835648
351,2008-01-19 10:12:10.839,-116.533325,33.502388,0.65,-3.1268992873803514,7.527350499674914,13897.42512545139
354,2008-01-19 11:05:48.270,-116.885109,33.632164,2.07,11.333297077908052,-25.05282566682155,13897.462364236113
355,2008-01-19 13:53:08.956,-116.39225,33.34988,1.05,-20.065877384069456,20.64426606022567,13897.57857587963
356,2008-01-19 14:04:47.530,-116.75776,33.92401,0.96,43.76154189189073,-13.217597890518336,13897.586661226851
360,2008-01-19 18:54:43.588,-116.48586,33.47422,1.18,-6.2545869953965285,11.932247428528605,13897.788004490742
361,2008-01-19 20:27:04.542,-116.74899,33.65925,0.92,14.320492212893445,-12.446754048294087,13897.852135902778
364,2008-01-20 02:32:42.143,-116.717224,33.657242,0.67,14.093847379291953,-9.50693862948534,13898.10604332176
367,2008-01-20 04:33:44.425,-116.3765,33.37757,1.31,-16.768479188937864,21.969627869584176,13898.190097511573
369,2008-01-20 05:00:24.443,-116.377029,33.334923,0.79,-21.72589069527429,22.06185291944485,13898.208616238428
373,2008-01-20 09:29:58.822,-116.45763,33.50895,1.11,-2.389186217177208,14.544782848463097,13898.395819699075
375,2008-01-20 09:36:24.500,-116.45763,33.5088,1.23,-2.4058654516214677,14.544808065342878,13898.400283564815
378,2008-01-20 10:51:13.307,-116.45784,33.50878,0.63,-2.408118771354929,14.525341410848744,13898.452237349538
381,2008-01-20 16:28:40.980,-116.86189,33.47376,1.53,-6.362544844801885,-22.8813013563275,13898.686585416666
383,2008-01-20 16:52:38.010,-116.37636,33.37785,0.64,-16.95248678350732,22.1130775078152,13898.703217708333
390,2008-01-21 03:07:18.318,-116.50585,33.49898,0.98,-3.503520858640292,10.075264417710772,13899.130073125001
391,2008-01-21 03:13:49.467,-116.7261,33.64236,0.7,12.439894341462317,-10.330241915305423,13899.1346003125
392,2008-01-21 03:23:47.591,-116.72602,33.64251,1.45,12.456565605894626,-10.322818260541496,13899.141523043982
394,2008-01-21 03:24:29.728,-116.684494,33.509666,0.75,-2.3183789423103867,-6.488691435330483,13899.14201074074
397,2008-01-21 11:25:56.239,-116.7283,33.70199,0.61,19.070668317064555,-10.526606138726052,13899.476345358797
404,2008-01-22 01:15:37.746,-116.74917,33.70223,0.68,19.0996708070558,-12.457192602280754,13900.052520208332
405,2008-01-22 01:33:03.140,-116.71552,33.69782,0.75,18.605759529283567,-9.344819286004329,13900.064619675928
406,2008-01-22 03:10:16.397,-116.749413,33.493374,1.02,-4.124022759925001,-12.509912356560047,13900.132134224536
407,2008-01-22 04:09:21.836,-116.82983,33.71092,0.8,20.078561505310127,-19.916769312980552,13900.173169398147
410,2008-01-22 05:49:41.101,-116.33548,33.329742,0.78,-22.292397238702023,25.923307854095107,13900.242836817128
412,2008-01-22 06:02:34.795,-116.8098,33.58872,0.62,6.486874383829145,-18.08968562689168,13900.251791608796
413,2008-01-22 06:17:44.180,-116.8284,33.71046,1.16,20.027137762299404,-19.78460402515498,13900.262316898148
415,2008-01-22 07:30:13.281,-116.80617,33.89057,0.74,40.050421256466834,-17.691196413234156,13900.312653715277
416,2008-01-22 08:29:44.805,-116.82754,33.71049,2.02,20.030309642215546,-19.705049071896017,13900.353990798609
417,2008-01-22 08:30:42.281,-116.82695,33.71002,1.31,19.977935947392265,-19.65058278353637,13900.354656030091
418,2008-01-22 08:36:52.853,-116.825012,33.707424,0.84,19.688908011212938,-19.47190884279501,13900.35894505787
427,2008-01-22 18:45:41.110,-116.457199,33.476521,0.6,-5.995064991561415,14.590207771876884,13900.781725810186
428,2008-01-22 20:07:47.383,-116.76011,33.70811,0.81,19.754866122381355,-13.468295613454792,13900.838742858798
431,2008-01-22 20:54:26.505,-116.58145,33.49875,0.62,-3.5338831013160106,3.065266616833674,13900.871140104166
432,2008-01-22 21:06:15.615,-116.440033,33.410686,0.96,-13.313035374777227,16.194630515743082,13900.879347395834
434,2008-01-22 21:54:08.856,-116.3765,33.37757,2.1,-16.53296920474036,21.7090095925971,13900.912602499999
435,2008-01-22 22:03:41.429,-116.37695,33.37741,1.09,-17.001537978857655,22.058405181614088,13900.919229502313
437,2008-01-22 22:47:38.303,-116.83032,33.71094,1.2,20.080879746457374,-19.96208833327861,13900.949748877314
438,2008-01-23 04:17:07.153,-116.66141,33.61066,1.33,8.910435514722062,-4.343412247990308,13901.178555011573
442,2008-01-23 07:30:09.954,-116.51104,33.5928,0.73,6.46120772322507,9.691570042793922,13901.312615208331
446,2008-01-23 10:29:04.801,-116.71228,33.64259,0.87,12.464176761877429,-9.050885038336988,13901.436861122684
447,2008-01-23 11:44:42.787,-116.37595,33.37799,1.24,-16.936832137792116,22.151112091958016,13901.489384108798
455,2008-01-23 18:16:09.959,-116.582123,33.474136,2.4,-6.2708546741732665,3.003716405358194,13901.761226377315
458,2008-01-23 21:47:20.151,-116.51116,33.5929,0.65,6.93940235900071,9.57248684950268,13901.907872118056
461,2008-01-23 22:42:56.031,-116.558441,33.504601,0.62,-2.8823652700043927,5.198429430118102,13901.94648184028
463,2008-01-24 01:28:57.394,-116.51104,33.5928,0.66,7.377391043492323,10.073335991538592,13902.061775393517
464,2008-01-24 03:00:42.414,-116.48381,33.48968,2.28,-4.535276167753581,12.120223588569766,13902.125490902778
468,2008-01-24 06:22:19.858,-116.48352,33.49056,1.44,-4.437390739232129,12.14699321543682,13902.265507615739
471,2008-01-24 09:41:55.950,-116.74591,33.69798,0.83,18.62670509798336,-12.1562210968705,13902.404119791667
473,2008-01-24 11:34:36.770,-116.48358,33.48982,0.69,-4.519681991668621,12.141532970717511,13902.482370023148
475,2008-01-24 13:39:40.252,-116.49042,33.49041,0.69,-4.454856459714303,11.50714910194553,13902.56921587963
477,2008-01-24 15:07:07.035,-116.6127,33.42093,1.17,-12.18755915121191,0.1677542578933064,13902.629942534722
478,2008-01-24 15:53:16.381,-116.4579,33.50904,0.63,-2.3792164973704213,14.519734915389291,13902.661995150464
479,2008-01-24 17:02:03.459,-116.72811,33.69368,0.69,18.146619318102857,-10.510044801024716,13902.709762256945
481,2008-01-24 18:34:36.590,-116.71878,33.62278,0.84,10.26199214701954,-9.654814029835846,13902.774034606484
482,2008-01-24 18:39:23.193,-116.71849,33.62278,1.25,10.261965169028787,-9.627962309882037,13902.777351770832
484,2008-01-24 18:52:42.383,-116.45796,33.50899,0.98,-2.3847846380234428,14.51418045851644,13902.786601655094
487,2008-01-25 00:13:57.448,-116.78605,33.68257,1.06,16.902786865507,-15.90438423490191,13903.009692685184
489,2008-01-25 01:19:00.358,-116.78605,33.68257,1.23,17.063586388860195,-15.816831098782037,13903.05486525463
495,2008-01-25 09:50:58.448,-116.45143,33.40837,0.86,-13.572282240522204,15.137172133799236,13903.410398703703
497,2008-01-25 18:35:10.685,-116.941185,33.826492,1.04,32.95651905037166,-30.17614620661704,13903.774429224537
501,2008-01-26 02:52:38.390,-116.80288,33.89505,0.92,40.54801623876715,-17.386606431671556,13904.11988877315
503,2008-01-26 05:55:40.705,-116.38014,33.37417,0.94,-17.362482257826255,21.76301005301015,13904.246998900462
505,2008-01-26 07:24:51.663,-116.40208,33.47424,0.77,-6.239593327993158,19.702952239207917,13904.308931284724
508,2008-01-26 12:36:40.308,-116.4954,33.50301,0.8,-3.0543418048082853,11.04372546650816,13904.525466527779
514,2008-01-26 16:52:11.450,-116.58894,33.46183,0.78,-7.639395975799712,2.37176581318724,13904.702910300924
519,2008-01-26 22:08:40.462,-116.37587,33.37818,0.68,-16.915688050246835,22.158491952909024,13904.922690532409
520,2008-01-27 00:13:27.606,-116.37593,33.37802,0.83,-16.9334920264127,22.15296152402026,13905.009347291669
521,2008-01-27 00:56:57.819,-116.37617,33.37804,1.64,-16.93131929265606,22.130671422660857,13905.039558090279
523,2008-01-27 01:48:37.824,-116.635391,33.544632,0.74,1.5676690589625757,-1.9353972004887428,13905.075437777776
527,2008-01-27 02:40:41.107,-116.896744,33.760868,0.79,25.647389044017352,-26.090960144811405,13905.111586886575
530,2008-01-27 04:34:23.956,-116.37659,33.37761,1.31,-16.979222493672452,22.091782050968384,13905.190555046298
531,2008-01-27 06:07:19.729,-116.746513,33.67263,0.68,15.80798520590012,-12.215602495829266,13905.255089456017
535,2008-01-27 06:34:07.613,-116.491524,33.492004,0.6,-4.277733665503996,11.404560663189786,13905.273699224535
539,2008-01-27 06:44:24.312,-116.7519,33.5833,0.85,5.875592712469272,-12.727287350382548,13905.280836944445
548,2008-01-28 02:44:55.372,-116.758,33.70432,0.95,19.333165035951858,-13.27370456625484,13906.114529768518
551,2008-01-28 06:59:53.471,-116.763199,33.694702,0.72,18.264370905787416,-13.756172988032777,13906.291591099536
553,2008-01-28 13:14:55.295,-116.70831,33.6865,1.49,17.480493841255573,-8.304953379173952,13906.552028877315
554,2008-01-28 15:52:54.029,-116.848961,33.505947,0.74,-2.70953929759179,-21.737922238205957,13906.66173644676
556,2008-01-28 20:54:11.921,-116.689568,33.636776,0.77,11.815936144390015,-6.9488840147116,13906.87097130787
559,2008-01-29 03:59:54.171,-116.62717,33.45276,0.91,-8.648154440117132,-1.1747539114182033,13907.16659920139
560,2008-01-29 04:13:36.524,-116.37567,33.37816,0.89,-16.91786926108476,22.17706786301404,13907.176117175924
561,2008-01-29 05:56:47.025,-116.73638,33.51356,0.76,-1.880937791686552,-11.298714436110693,13907.247766493054
562,2008-01-29 07:32:19.659,-116.32861,33.34447,1.14,-20.65298476448323,26.557071284238106,13907.314116423613
565,2008-01-29 11:11:36.922,-116.683006,33.526344,1.14,-0.4639621308954085,-6.34950932782329,13907.466399560184
570,2008-01-29 14:17:37.639,-116.71569,33.6054,0.74,8.329140958559405,-9.370592284475483,13907.595574525465
572,2008-01-29 16:36:25.690,-116.86189,33.47376,1.3,-6.039478116804462,-22.948316077469972,13907.691964004627
573,2008-01-29 21:09:44.954,-116.76561,33.6588,0.68,14.272574499573697,-13.98505669251504,13907.881770300923
581,2008-01-30 12:22:06.810,-116.35048,33.35686,2.57,-19.280657169845533,24.522071914614763,13908.515356597221
584,2008-01-31 02:50:32.932,-116.49136,33.48925,1.03,-4.583946403956212,11.420132090752777,13909.118436712963
585,2008-01-31 03:20:37.519,-116.49292,33.48495,0.75,-5.062255116139845,11.276025027157134,13909.139323136575
587,2008-01-31 04:43:06.088,-116.89642,33.83282,1.38,33.64799739387595,-26.03916181747943,13909.196598240742
588,2008-01-31 04:44:06.429,-116.886414,33.810158,0.71,31.1256262548866,-25.121588025804392,13909.197296631943
590,2008-01-31 04:54:38.841,-116.658348,33.484772,1.52,-5.087795228344632,-4.065773393926061,13909.204616215276
591,2008-01-31 05:24:31.706,-116.811775,33.846062,1.13,35.10233275024213,-18.21802735291144,13909.22536696759
597,2008-01-31 12:12:52.104,-116.73996,33.687267,0.7,17.4347915294261,-11.607223645018198,13909.50893638889
599,2008-01-31 16:32:02.098,-116.394226,33.504749,0.61,-2.845630415709732,20.42422133857196,13909.688913171294
602,2008-01-31 18:49:57.530,-116.832375,33.485806,0.67,-4.952467432964298,-20.204814576850147,13909.78469363426
603,2008-01-31 19:36:53.620,-116.80628,33.89077,1.12,40.07267905838216,-17.701308455625107,13909.817287268517
606,2008-01-31 21:00:42.681,-116.85986,33.47281,0.66,-6.391866391289266,-22.75715708899168,13909.875493993055
607,2008-02-01 01:27:21.034,-116.86335,33.47322,0.65,-6.345505744007766,-23.080754888768,13910.06066011574
611,2008-02-01 10:39:18.221,-116.689796,33.68325,0.61,16.983624143249976,-6.9662321344734455,13910.443960891203
612,2008-02-01 11:48:45.237,-116.83281,33.71284,0.62,20.2926327253985,-20.191960412019142,13910.492190243056
621,2008-02-02 16:49:09.717,-116.37593,33.37867,1.24,-16.86121536911394,22.15279572474244,13911.700806909723
622,2008-02-02 18:02:30.475,-116.70923,33.64359,1.14,12.575109432394392,-8.768442143155461,13911.751741608798
628,2008-02-03 03:37:52.642,-116.58904,33.46212,1.41,-7.607151728382797,2.3624814295970324,13912.15130372685
631,2008-02-03 05:04:17.106,-116.72696,33.66267,1.02,14.69834904023814,-10.407399430248672,13912.211309097222
640,2008-02-04 00:36:23.338,-116.51281,33.51548,0.78,-1.6694590024998988,9.428100840099567,13913.025270115739
642,2008-02-04 02:45:14.726,-116.46098,33.50941,0.65,-2.3385012129319365,14.234114654568286,13913.114753773149
643,2008-02-04 06:53:18.949,-116.48641,33.48689,0.88,-4.8458106357155,11.879495795122086,13913.287024872683
644,2008-02-04 07:58:05.877,-116.29612,33.342987,0.86,-20.80910980195037,29.575568592251845,13913.332012465276
648,2008-02-04 11:10:12.887,-116.88985,33.79573,1.15,29.52214676378869,-25.44332031838292,13913.465426932871
651,2008-02-04 21:19:09.401,-116.363708,33.415867,0.71,-12.722426961548113,23.277673509917623,13913.888303252315
657,2008-02-05 05:29:42.639,-116.85948,33.47289,0.76,-6.383054068068727,-22.72189005844508,13914.22896572917
658,2008-02-05 05:52:11.560,-116.56356,33.49518,1.26,-3.9301774266451344,4.724315467501889,13914.24457824074
663,2008-02-05 08:48:39.000,-116.37619,33.37875,0.97,-16.852375205269492,22.128633432937207,13914.367118055556
667,2008-02-05 17:46:27.023,-116.74749,33.6607,0.83,14.48154562889891,-12.30771746573526,13914.740590543981
668,2008-02-05 17:47:14.606,-116.46206,33.51058,1.1,-2.2085508414877117,14.133792725425485,13914.74114127315
669,2008-02-05 18:00:45.631,-116.816986,33.712116,0.84,20.209154096497524,-18.728473799678973,13914.750528136574
670,2008-02-05 18:50:13.423,-116.85051,33.863827,1.46,37.08520130895448,-21.79075270133232,13914.78487758102
671,2008-02-05 22:42:12.193,-116.33519,33.34196,1.83,-20.933746390142147,25.946604534068975,13914.945974456017
672,2008-02-05 22:53:25.472,-116.391357,33.401169,0.88,-14.362626091316102,20.71497571620436,13914.953767037036
673,2008-02-06 01:19:40.049,-116.51393,33.50521,0.78,-2.811531998864937,9.325375652738032,13915.055324641204
677,2008-02-06 03:33:21.503,-116.37608,33.37863,1.39,-16.90383068755591,22.278479646115656,13915.148165543982
678,2008-02-06 06:37:43.243,-116.37608,33.37863,1.95,-16.90998886213578,22.09665724886818,13915.27619494213
679,2008-02-06 06:48:13.462,-116.729897,33.694832,0.78,18.274898609145,-10.675227893640772,13915.28348914352
682,2008-02-06 08:07:48.773,-116.6286,33.45135,1.26,-9.288616285841295,-1.6333785385512103,13915.338758946758
684,2008-02-06 09:13:31.968,-116.70243,33.65327,0.88,13.650921469554609,-8.138053239971871,13915.384397777778
689,2008-02-06 09:30:24.872,-116.71193,33.63482,1.57,11.600161759231224,-9.019298262782408,13915.396121203703
690,2008-02-06 09:30:41.979,-116.71754,33.63383,1.35,11.490581111278276,-9.538777184003616,13915.39631920139
693,2008-02-06 09:55:44.857,-116.267357,33.491245,1.34,-4.315036553534269,32.19233930440506,13915.413713622684
695,2008-02-06 18:16:52.530,-116.786339,33.927502,0.76,44.15385334856408,-15.85387093254156,13915.761719097221
