id,time,longitude,latitude,magnitude,x,y
12154,1971-02-09 14:38:02.940,-118.37,34.416,3.5,-164.07931075739143,45.44486617499079
12155,1971-02-09 14:39:17.150,-118.41,34.3293333,3.98,-173.99457369260762,41.757729292268806
12156,1971-02-09 14:40:17.110,-118.455,34.4,4.08,-166.15486408531328,37.59295869968299
12157,1971-02-09 14:41:26.070,-118.4753333,34.3038333,3.37,-176.8556227291918,35.76876164267813
12158,1971-02-09 14:43:05.320,-118.45,34.371,3.43,-169.37759588513853,38.0651008046731
12159,1971-02-09 14:43:47.720,-118.4276667,34.3136667,4.38,-175.74392391877092,40.14287741256595
12160,1971-02-09 14:48:30.150,-118.3631667,34.4191667,3.82,-163.98481892573764,46.008711222019535
12161,1971-02-09 14:49:30.080,-118.37,34.416,3.5,-164.06912862605375,45.37738457378569
12162,1971-02-09 14:50:01.560,-118.4191667,34.4593333,3.35,-159.5431093524109,40.85158062343625
12163,1971-02-09 14:52:44.600,-118.3873333,34.3591667,3.72,-170.66746132755273,43.82355404546383
12164,1971-02-09 14:54:59.820,-118.4661667,34.2565,3.47,-182.1154806612855,36.63175650368332
12165,1971-02-09 14:57:23.910,-118.4581667,34.4118333,3.18,-164.8402636546756,37.29704576342918
12166,1971-02-09 14:59:25.640,-118.37,34.416,3.24,-164.31736297662633,45.311129995779844
12167,1971-02-09 15:00:16.580,-118.5853333,34.3465,3.62,-172.14544080203416,25.65038796207145
12168,1971-02-09 15:03:07.060,-118.4433333,34.3645,3.4,-170.09777518761544,38.68007862248984
12169,1971-02-09 15:06:33.840,-118.37,34.416,3.39,-164.81467667926424,44.9914804044146
12170,1971-02-09 15:10:01.740,-118.3606667,34.4616667,3.81,-159.2578885312176,46.21424813868322
12171,1971-02-09 15:16:10.080,-118.37,34.416,3.0,-164.8086666203216,45.51999938868508
12172,1971-02-09 15:21:07.370,-118.4586667,34.2733333,3.06,-180.24090768172192,37.31356287349264
12173,1971-02-09 15:21:33.570,-118.4838333,34.3538333,3.43,-171.29892748712368,34.966787801651314
12174,1971-02-09 15:23:22.080,-118.37,34.416,3.0,-164.525739824932,45.392159668586
12175,1971-02-09 15:26:00.890,-118.3415,34.2828333,3.11,-179.13403551496285,48.07548177287914
12176,1971-02-09 15:28:25.760,-118.408,34.3596667,3.61,-170.62081936560244,41.92603214660228
12177,1971-02-09 15:30:37.670,-118.3641667,34.3848333,3.39,-167.8029677540883,45.93605918802191
12178,1971-02-09 15:35:39.790,-118.5131667,34.2716667,3.42,-180.44538469063167,32.30573309443049
12179,1971-02-09 15:38:29.660,-118.4241667,34.3745,3.65,-168.97816603987596,40.43463301811557
12180,1971-02-09 15:45:58.220,-118.5341667,34.345,3.54,-172.29775535421828,30.348942684225417
12181,1971-02-09 15:48:04.850,-118.2851667,34.3791667,3.26,-168.39348228213808,53.18987727438813
12182,1971-02-09 15:51:01.600,-118.457,34.338,3.41,-173.0496889149749,37.43749832868959
12183,1971-02-09 15:55:10.080,-118.37,34.416,3.1,-163.93252933208223,45.132881206570175
12184,1971-02-09 15:57:03.070,-118.599,34.3246667,3.13,-174.57664608193306,24.40197557074984
12185,1971-02-09 15:58:20.880,-118.3388333,34.3501667,4.59,-171.64563880327452,48.281251827046376
12186,1971-02-09 16:01:44.810,-118.2681667,34.2865,3.35,-178.68821467296692,54.81146231707204
12187,1971-02-09 16:14:00.040,-118.37,34.416,3.72,-164.4297128829727,45.639140115964345
12188,1971-02-09 16:19:27.720,-118.46,34.3218333,4.08,-174.84846982740473,37.169274757585846
12189,1971-02-09 16:20:54.400,-118.4696667,34.325,3.4,-174.49993664114723,36.28005070176408
12190,1971-02-09 16:25:54.840,-118.2653333,34.357,3.09,-170.84744616656022,55.02494023515386
12191,1971-02-09 16:26:49.610,-118.3985,34.3731667,3.32,-169.11562590862297,42.791171985455605
12192,1971-02-09 16:27:30.080,-118.37,34.416,3.19,-164.6112976405167,44.96056888725009
12193,1971-02-09 16:28:06.520,-118.4283333,34.31,3.47,-176.15191122265566,40.08342191260939
12194,1971-02-09 16:28:42.110,-118.3406667,34.3696667,3.8,-169.47824054612224,48.10158188527263
12195,1971-02-09 16:29:25.260,-118.41,34.3795,3.31,-168.41631015430852,41.73241726922432
12196,1971-02-09 16:32:36.940,-118.4831667,34.3686667,3.55,-169.6492968486267,35.021707278314686
12197,1971-02-09 16:33:12.900,-118.5,34.333,3.08,-173.62107142163924,33.49096140511995
12198,1971-02-09 16:38:44.650,-118.4661667,34.3418333,3.44,-172.62687530145317,36.59405379716216
12199,1971-02-09 16:39:34.040,-118.33,34.1611667,3.49,-192.6570358038024,49.20421956761679
12200,1971-02-09 16:41:00.040,-118.37,34.416,3.22,-164.55034435309454,45.0448102646753
12201,1971-02-09 16:41:30.040,-118.37,34.416,3.47,-163.91039815366574,45.69170935698571
12202,1971-02-09 16:47:00.040,-118.37,34.416,3.3,-164.2066920494979,45.755049567609014
12203,1971-02-09 17:03:47.370,-118.4598333,34.348,3.85,-171.93881076149876,37.17283342909028
12204,1971-02-09 17:04:45.360,-118.41,34.4265,3.42,-163.1901664787227,41.70868403290735
12205,1971-02-09 17:05:00.040,-118.37,34.416,3.38,-164.0364237291092,45.07015903630733
12206,1971-02-09 17:11:00.040,-118.37,34.416,3.25,-163.94753680751833,45.422931219336945
12207,1971-02-09 17:13:59.230,-118.3688333,34.3116667,3.15,-175.9408464211231,45.54803922188093
12208,1971-02-09 17:19:15.560,-118.418,34.3863333,3.64,-167.659829425717,40.9947832083986
12209,1971-02-09 17:22:40.830,-118.432,34.2563333,2.98,-182.1208363052993,39.772344308276914
12210,1971-02-09 17:39:50.650,-118.493,34.3223333,3.51,-174.80476006806282,34.138187069008666
12211,1971-02-09 18:02:20.920,-118.3993333,34.295,3.51,-177.80769555374798,42.7550366954741
12212,1971-02-09 18:27:36.340,-118.3781667,34.2798333,3.15,-179.4847997167419,44.70788242774599
12213,1971-02-09 18:29:24.310,-118.458,34.3625,3.54,-170.3257984647987,37.33461549089982
12214,1971-02-09 18:42:50.000,-118.4006667,34.4111667,3.1,-164.58372854873406,42.968808057889774
12215,1971-02-09 18:55:31.390,-118.2821667,34.3525,3.59,-171.35705029224292,53.48245943330184
12216,1971-02-09 18:57:02.020,-118.3065,34.3593333,3.61,-170.61010335064955,51.24418479873229
12217,1971-02-09 19:41:02.170,-118.4021667,34.4081667,3.17,-165.2253969316438,42.43663973782671
12218,1971-02-09 19:41:47.330,-118.443,34.3965,3.28,-166.53941762777595,38.69569421635125
12219,1971-02-09 19:58:16.270,-118.2738333,34.2793333,3.2,-179.48823312670595,54.29549069598792
12220,1971-02-09 20:11:34.320,-118.3178333,34.4215,3.5,-163.7033258852033,50.16601142239866
12221,1971-02-09 20:17:30.610,-118.4666667,34.3768333,3.27,-168.73524780393902,36.53268251732748
12222,1971-02-09 20:26:57.620,-118.4746667,34.3568333,3.34,-170.96206526746727,35.80706949012318
12223,1971-02-09 20:30:31.020,-118.3566667,34.3423333,3.2,-172.52522327331488,46.648330611451264
12224,1971-02-09 20:37:44.120,-118.4516667,34.4045,3.18,-165.65321630789208,37.89675177300487
12225,1971-02-09 20:38:01.700,-118.4165,34.3668333,3.32,-169.8275006488316,41.14214462919584
12226,1971-02-09 20:43:24.900,-118.469,34.3543333,3.5,-171.23798629932767,36.32840457857871
12227,1971-02-09 20:46:11.900,-118.4393333,34.394,3.3,-166.81596345912243,39.033338395865535
12228,1971-02-09 20:53:34.560,-118.4066667,34.4135,3.4,-164.63428447692564,42.02105695151579
12229,1971-02-09 20:56:01.890,-118.3183333,34.3383333,3.53,-172.9512489412424,50.17058802085477
12230,1971-02-09 21:04:17.000,-118.4006667,34.4111667,3.0,-165.07316522892626,42.18276868249396
12231,1971-02-09 21:28:07.850,-118.4168333,34.385,3.31,-167.80760100637454,41.10251783674373
12232,1971-02-09 21:29:13.460,-118.3425,34.4155,3.82,-164.38272285164263,47.906725637423904
12233,1971-02-09 21:41:11.810,-118.3838333,34.4063333,3.2,-165.4212388616797,44.11968533210258
12234,1971-02-09 22:48:37.390,-118.4595,34.3571667,3.74,-170.91939772416202,37.19931414354629
12235,1971-02-09 23:03:28.000,-118.4006667,34.4111667,3.0,-165.1632335413562,42.49982454659254
12236,1971-02-09 23:44:34.770,-118.3533333,34.3583333,3.02,-170.7445356059875,46.94533047846392
12237,1971-02-10 00:01:50.000,-118.4006667,34.4111667,3.0,-164.57315393797563,42.933447341222625
12238,1971-02-10 00:13:55.160,-118.2818333,34.3401667,3.35,-172.72826276209375,53.52104477952663
12239,1971-02-10 00:16:04.880,-118.4886667,34.3076667,3.12,-176.43410445423038,34.542292242945884
12240,1971-02-10 00:17:38.000,-118.4006667,34.4111667,3.0,-165.38421657336693,42.58346406054385
12241,1971-02-10 01:07:32.490,-118.488,34.278,3.06,-179.7326504684727,34.61592394084893
12242,1971-02-10 01:16:12.090,-118.3181667,34.322,3.88,-174.76733565257902,50.19578780569863
12243,1971-02-10 01:38:15.790,-118.453,34.3555,3.73,-171.10226249772882,37.79681213647761
12244,1971-02-10 02:27:57.310,-118.4903333,34.4071667,3.12,-165.37081507548908,34.34786146991343
12245,1971-02-10 02:30:13.290,-118.4321667,34.3596667,3.72,-170.63078863660894,39.70746370105904
12246,1971-02-10 03:12:11.940,-118.2775,34.3555,3.99,-171.02093495070136,53.90895435684623
12247,1971-02-10 03:14:13.910,-118.2641667,34.3755,3.62,-168.78970286414636,55.11970929811611
12248,1971-02-10 03:14:26.840,-118.3451667,34.42,3.61,-163.88363636611902,47.65948461275551
12249,1971-02-10 03:55:56.000,-118.4006667,34.4111667,3.0,-164.97375770074936,42.294824568437015
12250,1971-02-10 04:02:15.250,-118.394,34.367,2.72,-169.79937340740892,43.20743806212416
12251,1971-02-10 04:10:11.510,-118.462,34.3608333,3.3,-170.51262847749322,36.9681614800228
12252,1971-02-10 04:15:12.160,-118.4678333,34.338,3.29,-173.05373271253342,36.44270983779258
12253,1971-02-10 04:16:47.140,-118.5008333,34.328,3.13,-174.17732651874,33.41645532438186
12254,1971-02-10 05:06:35.960,-118.3111667,34.3761667,4.29,-168.74073094620394,50.80542791730604
12255,1971-02-10 05:18:07.060,-118.4211667,34.403,4.4,-165.8078906299105,40.6959570795252
12256,1971-02-10 05:33:06.250,-118.4145,34.3893333,3.26,-167.32478964427366,41.31448950234015
12257,1971-02-10 05:41:41.400,-118.2965,34.3691667,3.6,-169.51145950362826,52.156008994782205
12258,1971-02-10 06:24:49.990,-118.3653333,34.3656667,3.4,-169.93472875327978,45.83961933952792
12259,1971-02-10 06:28:51.000,-118.4006667,34.4111667,3.0,-165.27130333656444,42.41033192936991
12260,1971-02-10 06:54:33.060,-118.4453333,34.3735,3.4,-169.09780377714662,38.492294588587576
12261,1971-02-10 07:00:45.360,-118.323,34.2825,3.5,-179.1619545542584,49.77560103940936
12262,1971-02-10 07:14:57.360,-118.4411667,34.306,3.4,-176.60181003103042,38.90645169287551
12263,1971-02-10 07:27:03.150,-118.4085,34.3793333,3.85,-168.43421247578527,41.870172661382895
12264,1971-02-10 07:36:06.230,-118.3916667,34.3233333,3.17,-174.65384954029523,43.44453930823869
12265,1971-02-10 08:30:24.350,-118.4738333,34.3316667,3.33,-173.76015456295187,35.894494195545626
12266,1971-02-10 09:23:11.990,-118.3101667,34.3341667,2.95,-173.4103802111497,50.92305643950803
12267,1971-02-10 09:33:23.880,-118.2528333,34.3283333,3.2,-174.0279942907785,56.19196111007794
12268,1971-02-10 10:00:06.220,-118.4351667,34.437,3.41,-162.03294400559332,39.395169241349286
12269,1971-02-10 10:13:54.000,-118.4006667,34.4111667,3.0,-164.44825899998563,42.39591968998704
12270,1971-02-10 11:29:25.180,-118.419,34.4246667,3.46,-163.39777778345132,40.884035543770544
12271,1971-02-10 11:31:33.930,-118.3941667,34.4061667,4.22,-165.44432378716482,43.1716750461721
12272,1971-02-10 11:45:53.000,-118.4913333,34.3361667,3.46,-173.26598352828725,34.285535256578115
12273,1971-02-10 11:53:14.650,-118.4348333,34.3903333,3.11,-167.2218955283859,39.44802948344798
12274,1971-02-10 12:09:58.790,-118.4401667,34.3328333,3.49,-173.61769852190434,38.985680593741705
12275,1971-02-10 12:27:19.430,-118.461,34.3605,3.07,-170.54931555542794,37.06011237590347
12276,1971-02-10 12:42:18.780,-118.3106667,34.3286667,3.73,-174.02220638666927,50.88052123429404
12277,1971-02-10 13:49:53.640,-118.4398333,34.3471667,4.25,-172.0237705027022,39.009541649573166
12278,1971-02-10 14:35:26.180,-118.4763333,34.3468333,4.15,-172.07461359564192,35.658374821051275
12279,1971-02-10 15:00:31.770,-118.281,34.3453333,3.53,-172.1533152723623,53.59421565762208
12280,1971-02-10 15:11:24.680,-118.394,34.4396667,3.23,-161.71923465097947,43.16945268232295
12281,1971-02-10 15:22:09.940,-118.4183333,34.4711667,3.32,-158.22695498237016,40.92212481307664
12282,1971-02-10 15:48:10.740,-118.3526667,34.324,3.54,-174.56189144508127,47.02603016810143
12283,1971-02-10 15:56:46.240,-117.8423333,33.7111667,2.67,-242.34139187633463,94.5866308360584
12284,1971-02-10 17:38:54.970,-118.3623333,34.3743333,4.04,-168.96965671071513,46.110174279671234
12285,1971-02-10 17:47:24.000,-118.4006667,34.4111667,3.1,-164.87237808215477,42.77573571686146
12286,1971-02-10 18:54:41.240,-118.436,34.426,4.05,-163.25641613697007,39.323980981199945
12287,1971-02-10 19:06:06.040,-118.319,34.358,3.5,-170.7647601835402,50.09745996403617
12288,1971-02-10 19:26:40.000,-118.4006667,34.4111667,3.0,-165.02753910151884,43.04449884068725
12289,1971-02-10 23:14:47.000,-118.4006667,34.4111667,3.0,-164.42872140895602,42.32449905379165
12290,1971-02-10 23:42:27.930,-118.3398333,34.3871667,3.58,-167.53193266650658,48.16788431984055
12291,1971-02-11 00:30:00.150,-118.2978333,34.3633333,3.71,-170.16080259873874,52.03729335508484
12292,1971-02-11 01:58:39.900,-118.2251667,34.2965,2.8,-177.5516085574246,58.75534211646598
12293,1971-02-11 03:43:11.240,-118.4386667,34.4175,3.2,-164.2026272810135,39.08338975146764
12294,1971-02-11 04:07:15.990,-118.4765,34.3475,3.3,-172.00054017910483,35.642781743101914
12295,1971-02-11 06:41:08.300,-118.4465,34.4451667,3.2,-161.1293066994118,38.35191874084561
12296,1971-02-11 07:33:59.480,-118.4775,34.4263333,3.27,-163.23505860550523,35.51707600843348
12297,1971-02-11 09:24:38.390,-118.3636667,34.4023333,3.38,-165.85683231806954,45.97221063688664
12298,1971-02-11 09:25:27.000,-118.4006667,34.4111667,3.2,-164.89392019800576,42.37359506778305
12299,1971-02-11 11:32:56.040,-118.2805,34.326,3.4,-174.30279717585455,53.6526537885249
12300,1971-02-11 13:07:11.000,-118.4006667,34.4111667,2.9,-165.10632820952065,42.109603705320815
12301,1971-02-11 14:21:20.620,-118.3125,34.2693333,3.37,-180.6206874580532,50.74848061362605
12302,1971-02-11 15:22:24.000,-118.4006667,34.4111667,2.9,-164.78160436991823,42.57539578119515
12303,1971-02-11 16:43:30.340,-118.5475,34.2878333,3.64,-178.65839857508158,29.144795794816467
12304,1971-02-11 17:35:34.000,-118.4006667,34.4111667,3.0,-165.33968995264814,42.35136322220289
12305,1971-02-11 19:35:11.800,-118.4265,34.3986667,3.77,-166.2919112426779,40.20871087026907
12306,1971-02-11 23:28:20.980,-118.4176667,34.45,3.32,-160.5803006568553,40.993756068922046
12307,1971-02-11 23:35:47.550,-118.3375,34.3496667,3.48,-171.70058463615516,48.40395842242197
12308,1971-02-12 08:09:31.450,-118.3008333,34.355,3.28,-171.08899207618026,51.76711367646909
12309,1971-02-12 09:20:53.630,-118.405,34.412,3.41,-164.80036684926043,42.17473070082202
12310,1971-02-12 09:52:20.240,-118.4358333,34.3571667,3.39,-170.91024031631446,39.37204950095256
12311,1971-02-12 15:02:41.940,-118.4196667,34.395,3.4,-166.69682891782995,40.83754253512887
12312,1971-02-12 16:22:44.610,-118.4498333,34.3501667,3.67,-171.6940824318726,38.0899939561852
12313,1971-02-12 16:50:37.970,-118.3063333,34.3195,3.3,-175.0392551725882,51.284162680904224
12314,1971-02-13 02:56:20.000,-118.3231667,34.2771667,3.16,-179.75507141037295,49.76348425414764
12315,1971-02-13 06:44:55.960,-118.519,34.348,3.24,-171.9594130518237,31.740388805193923
12316,1971-02-13 22:30:18.750,-118.3541667,34.4306667,3.04,-162.70185824330932,46.8278160699242
12317,1971-02-14 03:38:39.890,-118.3806667,34.364,3.47,-170.12705165186327,44.43297231849411
12318,1971-02-14 04:29:22.650,-118.3673333,34.3595,3.17,-170.62135647450896,45.65943160235402
